date,equity,positions,cash_weight
2023-07-14,18.466167713385385,10,0.0
2023-07-17,19.081513007424146,10,0.0
2023-07-18,18.475780434762413,10,0.0
2023-07-19,19.125308469198522,10,0.0
2023-07-20,19.706865668331254,10,0.0
2023-07-21,19.884216537554444,10,0.0
2023-07-24,20.534663193872046,10,0.0
2023-07-25,20.056441693579796,10,0.0
2023-07-26,20.148333214523745,10,0.0
2023-07-27,20.44581869994797,10,0.0
2023-07-28,20.69674575695422,10,0.0
2023-07-31,21.248922098121426,10,0.0
2023-08-01,21.10783341531598,10,0.0
2023-08-02,21.391989082938007,10,0.0
2023-08-03,21.91747850745072,10,0.0
2023-08-04,22.119251771868942,10,0.0
2023-08-07,22.411040984799715,10,0.0
2023-08-08,22.804912938140465,10,0.0
2023-08-09,23.346793036741744,10,0.0
2023-08-10,23.224135188713806,10,0.0
2023-08-11,24.282336532180075,10,0.0
2023-08-14,24.73540940108903,10,0.0
2023-08-15,24.1464503582262,10,0.0
2023-08-16,23.68166124827473,10,0.0
2023-08-17,23.882041457016253,10,0.0
2023-08-18,22.997817186789895,10,0.0
2023-08-21,23.985548686270313,10,0.0
2023-08-22,24.525896993491354,10,0.0
2023-08-23,23.854210259569786,10,0.0
2023-08-24,22.985883823789493,10,0.0
2023-08-25,24.285056336187235,10,0.0
2023-08-28,25.048106166423583,10,0.0
2023-08-29,25.40679828319172,10,0.0
2023-08-31,26.74450282986133,10,0.0
2023-09-01,27.58896564206863,10,0.0
2023-09-04,28.586801206503175,10,0.0
2023-09-05,28.803085621303726,10,0.0
2023-09-06,28.72223876849733,10,0.0
2023-09-07,29.50535835653342,10,0.0
2023-09-08,28.8339870685404,10,0.0
2023-09-11,28.245564396144044,10,0.0
2023-09-12,28.696526380776692,10,0.0
2023-09-13,28.507795912758255,10,0.0
2023-09-14,29.380645396223024,10,0.0
2023-09-15,29.028248918772203,10,0.0
2023-09-18,28.62051893273809,10,0.0
2023-09-19,29.237129984651755,10,0.0
2023-09-20,29.89996440965795,10,0.0
