outer_fold,architecture,case,k,cost_bps,delay_sessions,capital_try,adv_limit_pct,target_family,horizon_sessions,train_observations,net_return,cagr,sharpe,daily_maxdd,worst_day,daily_observations,mean_turnover_two_sided,total_turnover_two_sided,attempted_trades,filled_trades,unfilled_trades,fill_rate,terminal_liquidation_cost_try,mean_cash_weight,mean_holdings,adv_missing_checks,order_adv_median,order_adv_p90,order_adv_p95,order_adv_max,order_adv_gt_10pct
O2,LAMBDAMART,K_SENSITIVITY,20,100,0,1000000,0.1,RAW,20,1029,0.4663936629719232,0.7090344030850508,1.3384840655384027,-0.25019883701894796,-0.08952700539915537,180,1.2042730932399266,4.817092372959706,88,88,0,1.0,14741.666176420891,0.006594093550685808,20.0,0,0.00011583782316223776,0.001894744371728676,0.003077393223211813,0.009777649396943679,0.0
O2,LAMBDAMART,DELAY,10,50,1,1000000,0.1,RAW,20,1029,0.43872424964695167,0.6640584973442996,1.2511773243819722,-0.2983429088550045,-0.09114610811517143,180,1.490991770381563,5.963967081526252,50,50,0,1.0,7229.4369855872765,0.0017099726218363722,10.0,0,0.00031832139023237787,0.0038195195295816125,0.007411310473794298,0.019575584273041163,0.0
O2,LAMBDAMART,DELAY,10,50,2,1000000,0.1,RAW,20,1029,0.37448142815870966,0.5609695327329187,1.5010074053620663,-0.29818841526571827,-0.08771269505541035,180,1.4909515352266314,5.9638061409065255,50,50,0,1.0,6906.614504583481,0.0017535800974303988,10.0,0,0.00031112460155298974,0.0038499747528573784,0.006822984324369333,0.016490912460004857,0.0
O2,LAMBDAMART,CAPACITY,10,50,0,1000000,0.05,RAW,20,1029,0.4854187091807063,0.7401570507034358,1.328498534955312,-0.30367719010744687,-0.09136156923324823,180,1.4909610070102632,5.963844028041053,50,50,0,1.0,7464.092938954939,0.0016946553330209248,10.0,0,0.0003079468360739556,0.003798452971588007,0.006707383077636825,0.019754842659131102,0.0
O2,LAMBDAMART,CAPACITY,10,50,0,1000000,0.2,RAW,20,1029,0.4854187091807063,0.7401570507034358,1.328498534955312,-0.30367719010744687,-0.09136156923324823,180,1.4909610070102632,5.963844028041053,50,50,0,1.0,7464.092938954939,0.0016946553330209248,10.0,0,0.0003079468360739556,0.003798452971588007,0.006707383077636825,0.019754842659131102,0.0
O2,LAMBDAMART,CAPACITY,10,50,0,10000000,0.05,RAW,20,1029,0.6394588657260074,0.997932145522791,1.6563725111936776,-0.2976399926346711,-0.09136156923324823,180,1.3025040567674304,5.210016227069722,49,43,6,0.8775510204081632,78207.46030102618,0.04145607197582525,9.331491712707182,0,0.0030225385225170834,0.03813304983764809,0.06664313580200659,0.19754842659131105,0.02040816326530612
O2,LAMBDAMART,CAPACITY,10,50,0,10000000,0.1,RAW,20,1029,0.4739350529735713,0.7213519912110331,1.328676690929543,-0.29750855643522556,-0.09136156923324823,180,1.3981858212701759,5.5927432850807035,49,46,3,0.9387755102040817,74047.55872974958,0.02413147054260694,9.668508287292818,0,0.003443264272511902,0.04288655568104829,0.06772932397506391,0.19754842659131105,0.02040816326530612
O2,LAMBDAMART,CAPACITY,10,50,0,10000000,0.2,RAW,20,1029,0.4854187091807065,0.7401570507034363,1.3284985349553105,-0.30367719010744687,-0.09136156923324823,180,1.490961007010263,5.963844028041052,50,50,0,1.0,74640.9293895494,0.00169465533302102,10.0,0,0.003079468360739556,0.037984529715880073,0.06707383077636825,0.19754842659131105,0.02
O2,LAMBDAMART,CAPACITY,10,50,0,50000000,0.05,RAW,20,1029,0.3023379902618819,0.44748207146458996,1.0622110577496882,-0.23114848330168503,-0.07600190556655761,180,1.1095681042396701,4.4382724169586805,42,34,8,0.8095238095238095,326652.4793113261,0.24784500730941975,7.348066298342541,0,0.010457052765377742,0.15687334934925484,0.19623475375454114,0.4476417543086749,0.14285714285714285
O2,LAMBDAMART,CAPACITY,10,50,0,50000000,0.1,RAW,20,1029,0.42781945973505864,0.6464275147630718,1.3744136838384358,-0.23544364611866242,-0.07605714458943047,180,1.2038125403115745,4.815250161246298,44,38,6,0.8636363636363636,358399.96576644277,0.18423046788012218,8.011049723756907,0,0.011310813694231033,0.1445314874272231,0.1954921531457011,0.4476417543086749,0.13636363636363635
O2,LAMBDAMART,CAPACITY,10,50,0,50000000,0.2,RAW,20,1029,0.6394588657260081,0.9979321455227921,1.6563725111936802,-0.2976399926346711,-0.09136156923324779,180,1.3025040567674302,5.210016227069721,49,43,6,0.8775510204081632,391037.3015051309,0.04145607197582537,9.331491712707182,0,0.015112692612585415,0.1906652491882405,0.3332156790100329,0.9877421329565553,0.1836734693877551
O3,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1,BETA_RESIDUAL,20,1292,0.2652031510717694,0.39003063188294296,1.0834398360382993,-0.2196338992993454,-0.0682673238987217,180,1.4,5.6,24,24,0,1.0,0.0,1.491734412513482e-17,5.0,0,0.0005116000236979032,0.00663837324077495,0.016031871307688805,0.01950354380048733,0.0
O3,LGBM_REGRESSION,K_SENSITIVITY,5,30,0,1000000,0.1,BETA_RESIDUAL,20,1292,0.24326790681859523,0.3564088426289713,1.030419877841092,-0.21962938955062605,-0.06826590303162905,180,1.3952085994344339,5.5808343977377355,24,24,0,1.0,3740.9371298798906,0.0011957441068103608,5.0,0,0.000506745096115226,0.00657537711126387,0.015932154880254037,0.019386522537684407,0.0
O3,LGBM_REGRESSION,K_SENSITIVITY,5,50,0,1000000,0.1,BETA_RESIDUAL,20,1292,0.22887504140227843,0.3344761402770058,0.9947125658949376,-0.22294484024992745,-0.06826335336322653,180,1.3919951744943784,5.5679806979775135,24,24,0,1.0,6174.8370059555855,0.0020184856942203227,5.0,0,0.0005035288066983171,0.006533643474417125,0.01586571740232192,0.01930850836248246,0.0
O3,LGBM_REGRESSION,K_SENSITIVITY,5,100,0,1000000,0.1,BETA_RESIDUAL,20,1292,0.1936874771515762,0.28128839565014774,0.904431586202667,-0.236407092722127,-0.06825120159993192,180,1.3838932179784107,5.535572871913643,24,24,0,1.0,12054.146823768271,0.004166652091945248,5.0,0,0.0004955586438027976,0.006430224956748179,0.015699763032277242,0.019113472924477584,0.0
O3,LGBM_REGRESSION,K_SENSITIVITY,10,0,0,1000000,0.1,BETA_RESIDUAL,20,1292,0.20680358229839246,0.3010417313968894,1.0582766411085316,-0.1754233143546733,-0.06470388826660944,180,1.3,5.2,46,46,0,1.0,0.0,1.2815851361270765e-16,10.0,0,0.00019314853326152898,0.0010107740965037968,0.0029755188144538545,0.009751771900243665,0.0
O3,LGBM_REGRESSION,K_SENSITIVITY,10,30,0,1000000,0.1,BETA_RESIDUAL,20,1292,0.18763827320493798,0.27220722837556677,0.995669725417528,-0.1750089720410375,-0.0646256398405185,180,1.295439678320104,5.181758713280416,46,46,0,1.0,3568.9060841041205,0.0016966541143279186,10.0,0,0.00019134468165779236,0.0009963946289135498,0.0029477298672909297,0.009693261268842204,0.0
O3,LGBM_REGRESSION,K_SENSITIVITY,10,50,0,1000000,0.1,BETA_RESIDUAL,20,1292,0.17505487670600872,0.2533760995327554,0.9534887730035005,-0.17472831309868808,-0.06457204097457891,180,1.2923804969494816,5.169521987797927,46,46,0,1.0,5891.605032183926,0.0028535414184434563,10.0,0,0.000190149785783757,0.0009869181432195133,0.0029293220901545052,0.00965425418124123,0.0
O3,LGBM_REGRESSION,K_SENSITIVITY,10,100,0,1000000,0.1,BETA_RESIDUAL,20,1292,0.14426359135734712,0.20763728035752038,0.8468876063678067,-0.1740110466201673,-0.06443290457616091,180,1.2846650194186837,5.138660077674735,46,46,0,1.0,11504.884588792758,0.005837560309251687,10.0,0,0.00018737629366763752,0.0009636066296281619,0.002883712659176937,0.009556736462238792,0.0
O3,LGBM_REGRESSION,K_SENSITIVITY,15,0,0,1000000,0.1,BETA_RESIDUAL,20,1292,0.11017277045716667,0.1575687647230808,0.691805147066485,-0.13426559124203208,-0.05406880739462594,180,1.1865470530636912,4.746188212254765,66,65,1,0.9848484848484849,0.0,0.023907002730392788,14.662983425414364,0,0.0001236789038955331,0.0006749140432193684,0.0016507544278769515,0.006501181266829111,0.0
O3,LGBM_REGRESSION,K_SENSITIVITY,15,30,0,1000000,0.1,BETA_RESIDUAL,20,1292,0.0769264470873563,0.10932923760575664,0.5375964074803703,-0.1513636518304422,-0.05874428380482888,180,1.2166291327262642,4.866516530905057,66,66,0,1.0,3235.0335742557613,0.002056178412680118,15.0,0,0.0001229368304721599,0.000671630163847558,0.0016360622489131728,0.006462174179228137,0.0
O3,LGBM_REGRESSION,K_SENSITIVITY,15,50,0,1000000,0.1,BETA_RESIDUAL,20,1292,0.0662767208694428,0.09400145300801421,0.49562734979773515,-0.15605007038507246,-0.0586817473471789,180,1.2134448050598206,4.853779220239282,66,66,0,1.0,5342.928972093436,0.0034548390345551516,15.0,0,0.00012244211485657776,0.0006694222332591915,0.0016263241097365828,0.0064361694541608195,0.0
O3,LGBM_REGRESSION,K_SENSITIVITY,15,100,0,1000000,0.1,BETA_RESIDUAL,20,1292,0.040226503801910285,0.05676660559919244,0.3904139176242585,-0.167588194304078,-0.05851999529313967,180,1.2054213009153372,4.821685203661349,66,66,0,1.0,10445.762313712456,0.0070504106763511045,15.0,0,0.00012120532581762244,0.0006638387166473566,0.001602175290691697,0.006371157641492529,0.0
O3,LGBM_REGRESSION,K_SENSITIVITY,20,0,0,1000000,0.1,BETA_RESIDUAL,20,1292,0.15867629042099995,0.22898609251629964,0.9216546818876294,-0.13811098221750784,-0.06077376470440732,180,1.1479325385591386,4.591730154236554,85,84,1,0.9882352941176471,0.0,0.016015295878490536,19.668508287292816,0,9.563158882567044e-05,0.000558160895653164,0.0011441550328160452,0.004875885950121833,0.0
O3,LGBM_REGRESSION,K_SENSITIVITY,20,30,0,1000000,0.1,BETA_RESIDUAL,20,1292,0.14145953792122334,0.2034962182311797,0.8490219125404344,-0.138261959759297,-0.06063085153854797,180,1.16723827902666,4.66895311610664,86,86,0,1.0,3425.882872159864,0.0022475049224147435,20.0,0,9.220262285411992e-05,0.0005464352225839895,0.0011346147590518562,0.004846630634421102,0.0
O3,LGBM_REGRESSION,K_SENSITIVITY,20,50,0,1000000,0.1,BETA_RESIDUAL,20,1292,0.130604755585078,0.18750413627416673,0.8067745348891031,-0.14018329249833372,-0.06053421381574975,180,1.1641602999089276,4.65664119963571,86,86,0,1.0,5656.986760935394,0.0037719584590282964,20.0,0,9.183158614243332e-05,0.0005436579851192788,0.0011300489048906817,0.004827127090620615,0.0
O3,LGBM_REGRESSION,K_SENSITIVITY,20,100,0,1000000,0.1,BETA_RESIDUAL,20,1292,0.10403421886938768,0.14861781534926966,0.7003981962973922,-0.14494230633561156,-0.06028776514422807,180,1.1564066915886424,4.62562676635457,86,86,0,1.0,11054.067302348813,0.007675726550734735,20.0,0,9.070178396038048e-05,0.0005367502463089263,0.0011186342694877458,0.004778368231119396,0.0
O3,LGBM_REGRESSION,DELAY,10,50,1,1000000,0.1,BETA_RESIDUAL,20,1292,0.18378359755776996,0.2664301619659275,0.9569664438460147,-0.17442806697211255,-0.06467167324002021,180,1.2923801718381835,5.169520687352734,46,46,0,1.0,5935.149720623366,0.0028631047216967046,10.0,0,0.00019365150215837465,0.0010323078630678898,0.002991501079968496,0.009575575639628202,0.0
O3,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1,BETA_RESIDUAL,20,1292,0.11979747258538365,0.171642929731449,0.6480218232201429,-0.1738727588243757,-0.06411239749286024,180,1.2923423908962324,5.1693695635849295,46,46,0,1.0,5614.154188272475,0.002874160383190634,10.0,0,0.00018716919389621977,0.0009907299467398901,0.0031034788425236656,0.00965425418124123,0.0
O3,LGBM_REGRESSION,CAPACITY,10,50,0,1000000,0.05,BETA_RESIDUAL,20,1292,0.17505487670600872,0.2533760995327554,0.9534887730035005,-0.17472831309868808,-0.06457204097457891,180,1.2923804969494816,5.169521987797927,46,46,0,1.0,5891.605032183926,0.0028535414184434563,10.0,0,0.000190149785783757,0.0009869181432195133,0.0029293220901545052,0.00965425418124123,0.0
O3,LGBM_REGRESSION,CAPACITY,10,50,0,1000000,0.2,BETA_RESIDUAL,20,1292,0.17505487670600872,0.2533760995327554,0.9534887730035005,-0.17472831309868808,-0.06457204097457891,180,1.2923804969494816,5.169521987797927,46,46,0,1.0,5891.605032183926,0.0028535414184434563,10.0,0,0.000190149785783757,0.0009869181432195133,0.0029293220901545052,0.00965425418124123,0.0
O3,LGBM_REGRESSION,CAPACITY,10,50,0,10000000,0.05,BETA_RESIDUAL,20,1292,0.18496802711965254,0.2682044865970161,1.0131045291638041,-0.1640102449445291,-0.06457191763415882,180,1.2458321464217808,4.983328585687123,45,44,1,0.9777777777777777,59412.96111221626,0.03150323469354319,9.668508287292818,0,0.0019155159065299813,0.008974148587026849,0.024601775168503922,0.0965425418124123,0.0
O3,LGBM_REGRESSION,CAPACITY,10,50,0,10000000,0.1,BETA_RESIDUAL,20,1292,0.17505487670600872,0.2533760995327554,0.9534887730035028,-0.1747283130986883,-0.06457204097457936,180,1.2923804969494814,5.169521987797926,46,46,0,1.0,58916.05032183926,0.0028535414184434308,10.0,0,0.00190149785783757,0.009869181432195132,0.02929322090154505,0.0965425418124123,0.0
O3,LGBM_REGRESSION,CAPACITY,10,50,0,10000000,0.2,BETA_RESIDUAL,20,1292,0.17505487670600872,0.2533760995327554,0.9534887730035028,-0.1747283130986883,-0.06457204097457936,180,1.2923804969494814,5.169521987797926,46,46,0,1.0,58916.05032183926,0.0028535414184434308,10.0,0,0.00190149785783757,0.009869181432195132,0.02929322090154505,0.0965425418124123,0.0
O3,LGBM_REGRESSION,CAPACITY,10,50,0,50000000,0.05,BETA_RESIDUAL,20,1292,0.04342551550090201,0.06131923083377133,0.37786139879784697,-0.21170944903536104,-0.056307444424516184,180,1.1417096236880842,4.566838494752337,45,40,5,0.8888888888888888,202922.30190076338,0.17002789117094363,8.331491712707182,0,0.009577579532649906,0.06488080328669776,0.1333903186804986,0.4827127090620615,0.08888888888888889
O3,LGBM_REGRESSION,CAPACITY,10,50,0,50000000,0.1,BETA_RESIDUAL,20,1292,0.029050348155491346,0.040905428588099646,0.29872504003965916,-0.223093867156685,-0.06319905828377403,180,1.1940738986477557,4.776295594591023,45,41,4,0.9111111111111111,228780.511884267,0.13351682778698634,8.668508287292818,0,0.009577579532649906,0.06488080328669776,0.1333903186804986,0.4827127090620615,0.08888888888888889
O3,LGBM_REGRESSION,CAPACITY,10,50,0,50000000,0.2,BETA_RESIDUAL,20,1292,0.18496802711965277,0.26820448659701657,1.0131045291638068,-0.1640102449445292,-0.06457191763415882,180,1.2458321464217808,4.983328585687123,45,44,1,0.9777777777777777,297064.80556108133,0.031503234693543186,9.668508287292818,0,0.009577579532649906,0.04487074293513423,0.12300887584251961,0.4827127090620615,0.06666666666666667
O3,LAMBDAMART,K_SENSITIVITY,5,0,0,1000000,0.1,VOL_SCALED,20,1292,0.00040717619384733617,0.0005700930894934064,0.14854315974100282,-0.21873368460641107,-0.06269331837174907,180,1.2042006442036925,4.81680257681477,23,21,2,0.9130434782608695,0.0,0.14224906036148732,4.331491712707182,0,0.00027799568974352945,0.0009846425429091206,0.016007706876026512,0.01950354380048733,0.0
O3,LAMBDAMART,K_SENSITIVITY,5,30,0,1000000,0.1,VOL_SCALED,20,1292,0.047655999192323995,0.06734835706340925,0.4056743209019794,-0.20496563288206915,-0.06768687272296192,180,1.4050996164043712,5.620398465617485,24,24,0,1.0,3152.3507538292392,0.0013359075487729623,5.0,0,0.00029712881550726677,0.001014215198099675,0.015096166130974965,0.019386522537684407,0.0
O3,LAMBDAMART,K_SENSITIVITY,5,50,0,1000000,0.1,VOL_SCALED,20,1292,0.03567695540979354,0.0503016268173726,0.35734841980695964,-0.20810589150656722,-0.06768415957328322,180,1.4016137464844922,5.606454985937969,24,24,0,1.0,5204.062120088584,0.0022557194409654,5.0,0,0.000295118935383824,0.0010053962144217562,0.015034517416134525,0.01930850836248246,0.0
O3,LAMBDAMART,K_SENSITIVITY,5,100,0,1000000,0.1,VOL_SCALED,20,1292,0.006416271124591866,0.008994292009792293,0.2377946287352788,-0.21587331445923053,-0.06767120697664153,180,1.392832010816549,5.571328043266196,24,24,0,1.0,10163.069090030749,0.004659343599839175,5.0,0,0.0002901541208126108,0.0009836917420441983,0.014880461793550391,0.019113472924477584,0.0
O3,LAMBDAMART,K_SENSITIVITY,10,0,0,1000000,0.1,VOL_SCALED,20,1292,0.3702689340903653,0.5542759838517861,1.8745287614128567,-0.1500337707926922,-0.0727514328003861,180,1.2136286244266705,4.854514497706682,44,43,1,0.9772727272727273,0.0,0.030304449358577137,9.668508287292818,0,0.0001644085252786017,0.001978542067157399,0.0033902153435636426,0.009751771900243665,0.0
O3,LAMBDAMART,K_SENSITIVITY,10,30,0,1000000,0.1,VOL_SCALED,20,1292,0.34730841604332463,0.5179372956446799,1.7579910102298588,-0.14985306855924807,-0.07266117590635979,180,1.2544378780118146,5.0177515120472584,45,45,0,1.0,4048.605609916027,0.001864258740119717,10.0,0,0.00014814925542281333,0.0018452507683206403,0.003349881440675521,0.009693261268842204,0.0
O3,LAMBDAMART,K_SENSITIVITY,10,50,0,1000000,0.1,VOL_SCALED,20,1292,0.33318008924701137,0.4956994932737917,1.7085495552840848,-0.1497291314952207,-0.07259927578162217,180,1.2514196910437203,5.005678764174881,45,45,0,1.0,6684.096348874743,0.0031332457106830283,10.0,0,0.00014755308135672553,0.0018278639776245522,0.0033285418236594804,0.00965425418124123,0.0
O3,LAMBDAMART,K_SENSITIVITY,10,100,0,1000000,0.1,VOL_SCALED,20,1292,0.29859616060779937,0.44166302591459017,1.583099099570698,-0.15062833264369346,-0.07243833560887802,180,1.2438118103342917,4.975247241337167,45,45,0,1.0,13055.188605965355,0.00639862766078702,10.0,0,0.0001460626461915061,0.0017850662025507668,0.003275659341863919,0.009556736462238792,0.0
O3,LAMBDAMART,K_SENSITIVITY,15,0,0,1000000,0.1,VOL_SCALED,20,1292,0.3297166199894652,0.49026237132938344,1.7574022392526774,-0.14652109059646157,-0.05836925212872879,180,1.078120666845892,4.312482667383568,63,62,1,0.9841269841269841,0.0,0.024589154040500483,14.662983425414364,0,8.260861983605255e-05,0.0008158937183548615,0.002182051052830028,0.006501181266829111,0.0
O3,LAMBDAMART,K_SENSITIVITY,15,30,0,1000000,0.1,VOL_SCALED,20,1292,0.2967306745287148,0.4387644487671627,1.5787413902600342,-0.16182011246001193,-0.0637018384452438,180,1.1095242398501663,4.438096959400665,63,63,0,1.0,3893.2075064309374,0.002443885505171705,15.0,0,8.181402158793822e-05,0.00080621135390576,0.002160508688049426,0.006462174179228137,0.0
O3,LAMBDAMART,K_SENSITIVITY,15,50,0,1000000,0.1,VOL_SCALED,20,1292,0.2846052788514437,0.4199648151389592,1.5353047399908337,-0.16387868803321926,-0.06361496737038652,180,1.1067708846797513,4.427083538719005,63,63,0,1.0,6431.110651462775,0.0040981775732148295,15.0,0,8.128757310190832e-05,0.0007998145686223478,0.002146241205823656,0.0064361694541608195,0.0
O3,LAMBDAMART,K_SENSITIVITY,15,100,0,1000000,0.1,VOL_SCALED,20,1292,0.25489423198031247,0.37420008904971525,1.4251991209946693,-0.16896727403044487,-0.06339191649566922,180,1.0998273472680524,4.39930938907221,63,63,0,1.0,12578.396808184265,0.008322600722392994,15.0,0,7.998285435347706e-05,0.0007840239438912025,0.002110899125153847,0.006371157641492529,0.0
O3,LAMBDAMART,K_SENSITIVITY,20,0,0,1000000,0.1,VOL_SCALED,20,1292,0.26397172250623346,0.3881369073716576,1.4688115246671813,-0.1635415124545535,-0.05623919767689778,180,1.113179188895112,4.452716755580448,85,84,1,0.9882352941176471,0.0,0.018622256138691874,19.662983425414364,0,6.882091381634927e-05,0.0008214082206681479,0.0011462248839995014,0.004875885950121833,0.0
O3,LAMBDAMART,K_SENSITIVITY,20,30,0,1000000,0.1,VOL_SCALED,20,1292,0.23548400565286132,0.34453458673250936,1.3184408562150778,-0.17512300857007113,-0.06025284533857789,180,1.1359511499895625,4.54380459995825,85,85,0,1.0,3709.915110155897,0.00233404157589003,20.0,0,6.840798833345117e-05,0.0008145177536657718,0.0011377202609310119,0.004846630634421102,0.0
O3,LAMBDAMART,K_SENSITIVITY,20,50,0,1000000,0.1,VOL_SCALED,20,1292,0.22375659992920194,0.32670102862716055,1.2727175434578795,-0.1772484256838719,-0.06017753252198865,180,1.1331109473602285,4.532443789440914,85,85,0,1.0,6128.1095697145265,0.003915664201590495,20.0,0,6.813270467818578e-05,0.0008099460393730013,0.0011327134824878848,0.004827127090620615,0.0
O3,LAMBDAMART,K_SENSITIVITY,20,100,0,1000000,0.1,VOL_SCALED,20,1292,0.19503280670643952,0.2833105338523785,1.1572856677986387,-0.18250227340621494,-0.05998362790826306,180,1.1259489302752086,4.503795721100834,85,85,0,1.0,11984.741040925868,0.007960443101204653,20.0,0,6.744449554002228e-05,0.0007985928897621009,0.0011212719321597243,0.004778368231119396,0.0
O3,LAMBDAMART,DELAY,10,50,1,1000000,0.1,VOL_SCALED,20,1292,0.3657061209807928,0.5470350676223017,1.8656549020334043,-0.14944523911035512,-0.07251611235318767,180,1.250555278495855,5.00222111398342,45,45,0,1.0,6847.666986188058,0.0031286058431721745,10.0,0,0.00014512906677537448,0.0018497140910619697,0.003477252554380704,0.009575575639628202,0.0
O3,LAMBDAMART,DELAY,10,50,2,1000000,0.1,VOL_SCALED,20,1292,0.3013590142363318,0.4459589860168556,1.55553655658316,-0.15166810435615807,-0.07229269944180161,180,1.250304603047893,5.001218412191572,45,45,0,1.0,6524.891662215688,0.003139865828229662,10.0,0,0.00014512906677537448,0.0017791251607656455,0.0034080945068785196,0.00965425418124123,0.0
O3,LAMBDAMART,CAPACITY,10,50,0,1000000,0.05,VOL_SCALED,20,1292,0.33318008924701137,0.4956994932737917,1.7085495552840848,-0.1497291314952207,-0.07259927578162217,180,1.2514196910437203,5.005678764174881,45,45,0,1.0,6684.096348874743,0.0031332457106830283,10.0,0,0.00014755308135672553,0.0018278639776245522,0.0033285418236594804,0.00965425418124123,0.0
O3,LAMBDAMART,CAPACITY,10,50,0,1000000,0.2,VOL_SCALED,20,1292,0.33318008924701137,0.4956994932737917,1.7085495552840848,-0.1497291314952207,-0.07259927578162217,180,1.2514196910437203,5.005678764174881,45,45,0,1.0,6684.096348874743,0.0031332457106830283,10.0,0,0.00014755308135672553,0.0018278639776245522,0.0033285418236594804,0.00965425418124123,0.0
O3,LAMBDAMART,CAPACITY,10,50,0,10000000,0.05,VOL_SCALED,20,1292,0.3435975601155694,0.5120873813009643,1.7801322769873014,-0.1497288894373805,-0.0725991548893179,180,1.2066992088740593,4.826796835496237,44,43,1,0.9772727272727273,67363.13636324182,0.03243595013462578,9.668508287292818,0,0.001415950271111287,0.010666921506580744,0.03079127755031544,0.0965425418124123,0.0
O3,LAMBDAMART,CAPACITY,10,50,0,10000000,0.1,VOL_SCALED,20,1292,0.3331800892470116,0.49569949327379215,1.7085495552840864,-0.14972913149522094,-0.07259927578162184,180,1.2514196910437205,5.005678764174882,45,45,0,1.0,66840.96348874745,0.00313324571068312,10.0,0,0.0014755308135672555,0.01827863977624553,0.03328541823659481,0.0965425418124123,0.0
O3,LAMBDAMART,CAPACITY,10,50,0,10000000,0.2,VOL_SCALED,20,1292,0.3331800892470116,0.49569949327379215,1.7085495552840864,-0.14972913149522094,-0.07259927578162184,180,1.2514196910437205,5.005678764174882,45,45,0,1.0,66840.96348874745,0.00313324571068312,10.0,0,0.0014755308135672555,0.01827863977624553,0.03328541823659481,0.0965425418124123,0.0
O3,LAMBDAMART,CAPACITY,10,50,0,50000000,0.05,VOL_SCALED,20,1292,0.29797000601530255,0.44068992615736,1.7064021397430145,-0.1354478637366585,-0.054003559881361185,180,1.0561330525842765,4.224532210337106,43,39,4,0.9069767441860465,253391.84083364528,0.13742016246582217,8.662983425414364,0,0.006781848643276594,0.03170809529566962,0.10285172154796607,0.4827127090620615,0.06976744186046512
O3,LAMBDAMART,CAPACITY,10,50,0,50000000,0.1,VOL_SCALED,20,1292,0.2861242928202312,0.4223160735185254,1.6053263466754284,-0.14343873921601258,-0.0643722778925041,180,1.1080679450312072,4.432271780124829,43,40,3,0.9302325581395349,286335.250758643,0.10070613565319854,9.0,0,0.006781848643276594,0.03170809529566962,0.10285172154796607,0.4827127090620615,0.06976744186046512
O3,LAMBDAMART,CAPACITY,10,50,0,50000000,0.2,VOL_SCALED,20,1292,0.34359756011556963,0.5120873813009648,1.7801322769872934,-0.14972888943738039,-0.07259915488931767,180,1.2066992088740591,4.8267968354962365,44,43,1,0.9772727272727273,336815.68181620905,0.03243595013462589,9.668508287292818,0,0.0070797513555564354,0.05333460753290371,0.15395638775157716,0.4827127090620615,0.09090909090909091
O4,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1,RAW,60,1383,0.12018147733780982,0.6106872691782994,1.6929381619728396,-0.10154477605773116,-0.07567491726784714,60,1.0,2.0,5,5,0,1.0,0.0,0.0,5.0,0,0.0003384989104722327,0.0018611680670314007,0.0020631482469199948,0.0022651284268085893,0.0
O4,LGBM_REGRESSION,K_SENSITIVITY,5,30,0,1000000,0.1,RAW,60,1383,0.11313800730836165,0.5685770230752574,1.6512638944869011,-0.10127248068197436,-0.07547199269769422,60,0.9956484288316025,1.991296857663205,5,5,0,1.0,3340.3811654213487,0.0029388963510346574,5.0,0,0.0003364679170093993,0.0018500010586292122,0.0020507693574384747,0.0022515376562477376,0.0
O4,LGBM_REGRESSION,K_SENSITIVITY,5,50,0,1000000,0.1,RAW,60,1383,0.10848476425160936,0.5412207899392567,1.6232221884775693,-0.101088137745455,-0.07533461353343163,60,0.9927334535292467,1.9854669070584934,5,5,0,1.0,5544.898312822158,0.00492763773215834,5.0,0,0.0003351139213675104,0.0018425563863610865,0.0020425167644507946,0.0022424771425405034,0.0
O4,LGBM_REGRESSION,K_SENSITIVITY,5,100,0,1000000,0.1,RAW,60,1383,0.09700006931314298,0.4752579071395657,1.552317716433649,-0.10061738460873693,-0.0749837909105675,60,0.9853970198861217,1.9707940397722434,5,5,0,1.0,10977.778477910537,0.010003028278368603,5.0,0,0.00033172893226278806,0.0018239447056907726,0.002021885281981595,0.0022198258582724175,0.0
O4,LGBM_REGRESSION,K_SENSITIVITY,10,0,0,1000000,0.1,RAW,60,1383,0.028508876724088195,0.12531416612637458,0.65014307294201,-0.10889550793879599,-0.074303513683465,60,0.9999999999999999,1.9999999999999998,10,10,0,1.0,0.0,0.0,10.0,0,0.0002045149701152081,0.0006781088086549571,0.0009053365110296254,0.0011325642134042946,0.0
O4,LGBM_REGRESSION,K_SENSITIVITY,10,30,0,1000000,0.1,RAW,60,1383,0.022288809993352476,0.0970063701889603,0.6087070191884912,-0.10858969358050852,-0.07409484500845986,60,0.9955283157656407,1.9910566315312814,10,10,0,1.0,3067.013470391231,0.0029725255865645723,10.0,0,0.00020328788029451688,0.0006740401558030274,0.0008999044919634476,0.0011257688281238688,0.0
O4,LGBM_REGRESSION,K_SENSITIVITY,10,50,0,1000000,0.1,RAW,60,1383,0.018182669017063002,0.07861869109642172,0.5810538760857492,-0.10838270255856775,-0.07395360722443856,60,0.9925324297077504,1.9850648594155007,10,10,0,1.0,5091.118939784236,0.0049839230275567446,10.0,0,0.00020246982041405602,0.0006713277205684076,0.0008962831459193291,0.0011212385712702517,0.0
O4,LGBM_REGRESSION,K_SENSITIVITY,10,100,0,1000000,0.1,RAW,60,1383,0.008059312197710389,0.03428817803042161,0.5119209448502398,-0.10785427505929523,-0.07359304120416743,60,0.9849908592964205,1.969981718592841,10,10,0,1.0,10079.386991896063,0.010116764288176662,10.0,0,0.00020042467071290394,0.0006645466324818579,0.0008872297808090329,0.0011099129291362087,0.0
