outer_fold,inner_year,candidate,family,target_family,horizon_sessions,candidate_coverage,coverage_loss,baseline_rank_ic_mean,baseline_rank_ic_median,baseline_rank_ic_std,baseline_positive_ic_ratio,baseline_icir,baseline_ndcg,baseline_spread,baseline_signal_dates,candidate_rank_ic_mean,candidate_rank_ic_median,candidate_rank_ic_std,candidate_positive_ic_ratio,candidate_icir,candidate_ndcg,candidate_spread,candidate_signal_dates,delta_rank_ic,delta_median_ic,delta_ndcg
O3,2022,mom_126_skip20,MOMENTUM,VOL_SCALED,60,1.0,0.0,0.12790635238610262,0.14074500768049156,0.14634357330171693,0.6666666666666666,0.874014140152214,0.6595486902972993,0.25670552763645826,3,0.1219280496858162,0.0944220430107527,0.19150779986436245,0.6666666666666666,0.6366740663940221,0.6504575786026562,0.2161931260170092,3,-0.005978302700286417,-0.046322964669738856,-0.009091111694643161
O3,2023,mom_126_skip20,MOMENTUM,VOL_SCALED,60,1.0,0.0,0.05384318806144687,0.15168808364594144,0.32501292852189223,0.6666666666666666,0.16566475772615333,0.5577188087546538,0.11779228205130504,3,0.041924931724274694,-0.050283342645063456,0.22642578360587465,0.3333333333333333,0.18515970688766978,0.5612234642431814,0.0912977864466757,3,-0.011918256337172174,-0.2019714262910049,0.0035046554885275194
O3,2022,mom_252_skip20,MOMENTUM,VOL_SCALED,60,0.9946236559139785,0.0,0.12790635238610262,0.14074500768049156,0.14634357330171693,0.6666666666666666,0.874014140152214,0.6595486902972993,0.25670552763645826,3,0.10299587364755558,0.1293682795698925,0.15852385623145124,0.6666666666666666,0.6497184467754648,0.6730489659395819,0.1944268833245272,3,-0.024910478738547043,-0.01137672811059906,0.013500275642282511
O3,2023,mom_252_skip20,MOMENTUM,VOL_SCALED,60,0.9948979591836735,0.0,0.05384318806144687,0.15168808364594144,0.32501292852189223,0.6666666666666666,0.16566475772615333,0.5577188087546538,0.11779228205130504,3,0.1123084116754286,0.12778354218213744,0.23667103141732018,0.6666666666666666,0.474533832902414,0.5228022666851718,0.10860587087831973,3,0.05846522361398173,-0.023904541463803997,-0.034916542069482026
O3,2022,positive_return_ratio_63,MOMENTUM_CONSISTENCY,VOL_SCALED,60,1.0,0.0,0.12790635238610262,0.14074500768049156,0.14634357330171693,0.6666666666666666,0.874014140152214,0.6595486902972993,0.25670552763645826,3,0.0577464074121972,0.07963323145318145,0.10989391329286982,0.6666666666666666,0.5254741202845483,0.6128110821492899,0.05939498409121164,3,-0.07015994497390543,-0.06111177622731011,-0.046737608148009424
O3,2023,positive_return_ratio_63,MOMENTUM_CONSISTENCY,VOL_SCALED,60,1.0,0.0,0.05384318806144687,0.15168808364594144,0.32501292852189223,0.6666666666666666,0.16566475772615333,0.5577188087546538,0.11779228205130504,3,0.14793158618705934,0.25836551508193306,0.25113530860779126,0.6666666666666666,0.5890513245912801,0.5743918932084339,0.28717214231659677,3,0.09408839812561248,0.10667743143599162,0.016673084453780018
O3,2022,sign_consistency_4x20,MOMENTUM_CONSISTENCY,VOL_SCALED,60,1.0,0.0,0.12790635238610262,0.14074500768049156,0.14634357330171693,0.6666666666666666,0.874014140152214,0.6595486902972993,0.25670552763645826,3,0.1232275160136506,0.09370199692780339,0.10528418055194537,1.0,1.1704276498866066,0.6439506138913101,0.1755518595716101,3,-0.004678836372452019,-0.04704301075268817,-0.015598076405989203
O3,2023,sign_consistency_4x20,MOMENTUM_CONSISTENCY,VOL_SCALED,60,1.0,0.0,0.05384318806144687,0.15168808364594144,0.32501292852189223,0.6666666666666666,0.16566475772615333,0.5577188087546538,0.11779228205130504,3,0.07980352709210792,0.15336419506744356,0.2436086935444525,0.6666666666666666,0.3275889950025358,0.5545881554670712,0.09897142068641669,3,0.02596033903066105,0.001676111421502119,-0.003130653287582663
O3,2022,ret_5,REVERSAL,VOL_SCALED,60,1.0,0.0,0.12790635238610262,0.14074500768049156,0.14634357330171693,0.6666666666666666,0.874014140152214,0.6595486902972993,0.25670552763645826,3,0.10005952612142506,0.08435676576826899,0.12106191676915191,0.6666666666666666,0.8265152972278188,0.6055926062745586,0.15521870544013286,3,-0.027846826264677563,-0.05638824191222257,-0.05395608402274077
O3,2023,ret_5,REVERSAL,VOL_SCALED,60,1.0,0.0,0.05384318806144687,0.15168808364594144,0.32501292852189223,0.6666666666666666,0.16566475772615333,0.5577188087546538,0.11779228205130504,3,0.032703394165946226,0.16537632692154206,0.2832043783241282,0.6666666666666666,0.1154763014592843,0.5279529499670245,0.05733260529869743,3,-0.021139793895500643,0.013688243275600614,-0.029765858787629385
O3,2022,ret_10,REVERSAL,VOL_SCALED,60,1.0,0.0,0.12790635238610262,0.14074500768049156,0.14634357330171693,0.6666666666666666,0.874014140152214,0.6595486902972993,0.25670552763645826,3,0.10025017705606626,0.1513536866359447,0.10060483838381959,0.6666666666666666,0.9964747090353622,0.6187397248961092,0.17010668854082636,3,-0.027656175330036364,0.010608678955453144,-0.04080896540119017
O3,2023,ret_10,REVERSAL,VOL_SCALED,60,1.0,0.0,0.05384318806144687,0.15168808364594144,0.32501292852189223,0.6666666666666666,0.16566475772615333,0.5577188087546538,0.11779228205130504,3,0.06224993292649558,0.16741160507622319,0.33576436766982704,0.6666666666666666,0.18539767444206254,0.5528757066886351,0.12311262739553759,3,0.008406744865048714,0.015723521430281745,-0.0048431020660187896
O3,2022,ret_20,REVERSAL,VOL_SCALED,60,1.0,0.0,0.12790635238610262,0.14074500768049156,0.14634357330171693,0.6666666666666666,0.874014140152214,0.6595486902972993,0.25670552763645826,3,0.1414905362501133,0.1268721198156682,0.16560540008996008,0.6666666666666666,0.8543835899871193,0.6504547612731263,0.21851461705369238,3,0.013584183864010668,-0.013872887864823352,-0.009093929024173053
O3,2023,ret_20,REVERSAL,VOL_SCALED,60,1.0,0.0,0.05384318806144687,0.15168808364594144,0.32501292852189223,0.6666666666666666,0.16566475772615333,0.5577188087546538,0.11779228205130504,3,0.05262563311661985,0.14737808284779313,0.323482019827379,0.6666666666666666,0.16268487857440322,0.5583963973742998,0.11803567557182487,3,-0.0012175549448270179,-0.004310000798148306,0.0006775886196459524
O3,2022,vol_20,RISK,VOL_SCALED,60,1.0,0.0,0.12790635238610262,0.14074500768049156,0.14634357330171693,0.6666666666666666,0.874014140152214,0.6595486902972993,0.25670552763645826,3,0.11100343342229531,0.1079589093701997,0.15407091508699483,0.6666666666666666,0.7204697483598261,0.6429125070381904,0.17627961411247584,3,-0.016902918963807315,-0.03278609831029186,-0.016636183259108983
O3,2023,vol_20,RISK,VOL_SCALED,60,1.0,0.0,0.05384318806144687,0.15168808364594144,0.32501292852189223,0.6666666666666666,0.16566475772615333,0.5577188087546538,0.11779228205130504,3,0.05505856938901633,0.14837576821773488,0.3324560887952114,0.6666666666666666,0.16561155365974267,0.5591226087346295,0.12334059656425116,3,0.0012153813275694592,-0.0033123154282065637,0.0014037999799756395
O3,2022,vol_63_rank,RISK,VOL_SCALED,60,1.0,0.0,0.12790635238610262,0.14074500768049156,0.14634357330171693,0.6666666666666666,0.874014140152214,0.6595486902972993,0.25670552763645826,3,0.17636220688115709,0.15769009216589863,0.08755019292181389,1.0,2.014412544340778,0.6179922905780852,0.20697545902654121,3,0.04845585449505446,0.016945084485407075,-0.0415563997192141
O3,2023,vol_63_rank,RISK,VOL_SCALED,60,1.0,0.0,0.05384318806144687,0.15168808364594144,0.32501292852189223,0.6666666666666666,0.16566475772615333,0.5577188087546538,0.11779228205130504,3,0.08660239804565617,0.19957698140314475,0.3163615481376916,0.6666666666666666,0.2737450191259141,0.5670613608057132,0.1616410355807213,3,0.0327592099842093,0.047888897757203314,0.009342552051059383
O3,2022,vol_126,RISK,VOL_SCALED,60,1.0,0.0,0.12790635238610262,0.14074500768049156,0.14634357330171693,0.6666666666666666,0.874014140152214,0.6595486902972993,0.25670552763645826,3,0.1569268197543637,0.20458909370199693,0.12200124806259423,1.0,1.2862722492301921,0.6285641153415554,0.21682384503882368,3,0.029020467368261083,0.06384408602150538,-0.030984574955743915
O3,2023,vol_126,RISK,VOL_SCALED,60,1.0,0.0,0.05384318806144687,0.15168808364594144,0.32501292852189223,0.6666666666666666,0.16566475772615333,0.5577188087546538,0.11779228205130504,3,0.08670743330355617,0.14394604517519358,0.3204893826629084,0.6666666666666666,0.2705469759500747,0.5404202338660418,0.10782979738030839,3,0.0328642452421093,-0.007742038470747864,-0.017298574888612084
O3,2022,downside_vol_63,RISK,VOL_SCALED,60,1.0,0.0,0.12790635238610262,0.14074500768049156,0.14634357330171693,0.6666666666666666,0.874014140152214,0.6595486902972993,0.25670552763645826,3,0.17117006886051156,0.14463325652841783,0.11725228819777052,1.0,1.459844165870754,0.6555404467380148,0.27213733658030353,3,0.043263716474408936,0.003888248847926268,-0.00400824355928453
O3,2023,downside_vol_63,RISK,VOL_SCALED,60,1.0,0.0,0.05384318806144687,0.15168808364594144,0.32501292852189223,0.6666666666666666,0.16566475772615333,0.5577188087546538,0.11779228205130504,3,0.015293900619348813,0.10423816745151251,0.27636804229179757,0.6666666666666666,0.055338889737479344,0.5006690928479953,0.029990700630332334,3,-0.038549287442098054,-0.047449916194428926,-0.05704971590665853
O3,2022,downside_vol_126,RISK,VOL_SCALED,60,1.0,0.0,0.12790635238610262,0.14074500768049156,0.14634357330171693,0.6666666666666666,0.874014140152214,0.6595486902972993,0.25670552763645826,3,0.13162708620631522,0.1471294162826421,0.15522755267748112,0.6666666666666666,0.8479621300208154,0.6545034218243108,0.2357493370808809,3,0.003720733820212596,0.006384408602150532,-0.005045268472988584
O3,2023,downside_vol_126,RISK,VOL_SCALED,60,1.0,0.0,0.05384318806144687,0.15168808364594144,0.32501292852189223,0.6666666666666666,0.16566475772615333,0.5577188087546538,0.11779228205130504,3,0.04613675195520478,0.08101205203926891,0.3047291294280565,0.6666666666666666,0.15140249979317189,0.5103884360108922,0.020648785279187325,3,-0.007706436106242089,-0.07067603160667253,-0.04733037274376162
O3,2022,max_drawdown_63,RISK,VOL_SCALED,60,1.0,0.0,0.12790635238610262,0.14074500768049156,0.14634357330171693,0.6666666666666666,0.874014140152214,0.6595486902972993,0.25670552763645826,3,0.05901328304628057,0.10013892747985553,0.08392136984252614,0.6666666666666666,0.703197328130079,0.6149031835109638,0.16761097909453446,3,-0.06889306933982206,-0.040606080200636024,-0.0446455067863355
O3,2023,max_drawdown_63,RISK,VOL_SCALED,60,1.0,0.0,0.05384318806144687,0.15168808364594144,0.32501292852189223,0.6666666666666666,0.16566475772615333,0.5577188087546538,0.11779228205130504,3,0.04426132986344266,0.14905419426929525,0.3274644246460356,0.6666666666666666,0.13516378126047074,0.573232484595038,0.15585941314348908,3,-0.009581858198004209,-0.002633889376646187,0.0155136758403841
O3,2022,log_adv20,LIQUIDITY,VOL_SCALED,60,1.0,0.0,0.12790635238610262,0.14074500768049156,0.14634357330171693,0.6666666666666666,0.874014140152214,0.6595486902972993,0.25670552763645826,3,0.047913467351046346,0.0170602945262573,0.08739791914698612,0.6666666666666666,0.5482220608761327,0.5196990687706903,0.043780339724209215,3,-0.07999288503505628,-0.12368471315423427,-0.13984962152660907
O3,2023,log_adv20,LIQUIDITY,VOL_SCALED,60,1.0,0.0,0.05384318806144687,0.15168808364594144,0.32501292852189223,0.6666666666666666,0.16566475772615333,0.5577188087546538,0.11779228205130504,3,0.22087384529697404,0.33000730612670914,0.26985279197275264,0.6666666666666666,0.8184975359427666,0.6234945433523835,0.2899247280842654,3,0.16703065723552718,0.1783192224807677,0.06577573459772967
O3,2022,log_adv63,LIQUIDITY,VOL_SCALED,60,1.0,0.0,0.12790635238610262,0.14074500768049156,0.14634357330171693,0.6666666666666666,0.874014140152214,0.6595486902972993,0.25670552763645826,3,0.02836214104532365,-0.03052995391705069,0.11692050597214271,0.3333333333333333,0.24257627701406945,0.49864736964960715,0.031295464609971436,3,-0.09954421134077897,-0.17127496159754224,-0.1609013206476922
O3,2023,log_adv63,LIQUIDITY,VOL_SCALED,60,1.0,0.0,0.05384318806144687,0.15168808364594144,0.32501292852189223,0.6666666666666666,0.16566475772615333,0.5577188087546538,0.11779228205130504,3,0.2341992215344265,0.32687610896566127,0.2796470382485585,0.6666666666666666,0.8374815016859336,0.6201254722583555,0.3358146317945985,3,0.18035603347297963,0.17518802531971983,0.06240666350370161
O3,2022,log_amihud20,LIQUIDITY,VOL_SCALED,60,1.0,0.0,0.12790635238610262,0.14074500768049156,0.14634357330171693,0.6666666666666666,0.874014140152214,0.6595486902972993,0.25670552763645826,3,0.025347906456065983,0.0278966379549875,0.06467381381470753,0.6666666666666666,0.39193461713404615,0.49137448580732696,0.016103998576661626,3,-0.10255844593003664,-0.11284836972550405,-0.1681742044899724
O3,2023,log_amihud20,LIQUIDITY,VOL_SCALED,60,1.0,0.0,0.05384318806144687,0.15168808364594144,0.32501292852189223,0.6666666666666666,0.16566475772615333,0.5577188087546538,0.11779228205130504,3,0.22075584421604563,0.2895104895104895,0.26127416342421933,0.6666666666666666,0.844920298749992,0.602324878351598,0.34352423143931254,3,0.16691265615459877,0.13782240586454808,0.04460606959694413
O3,2022,log_amihud63,LIQUIDITY,VOL_SCALED,60,1.0,0.0,0.12790635238610262,0.14074500768049156,0.14634357330171693,0.6666666666666666,0.874014140152214,0.6595486902972993,0.25670552763645826,3,0.03446928244419034,0.028619060850236185,0.08066042588978821,0.6666666666666666,0.4273382152889702,0.530881223940407,0.02532692888302407,3,-0.09343706994191228,-0.11212594683025537,-0.1286674663568923
O3,2023,log_amihud63,LIQUIDITY,VOL_SCALED,60,1.0,0.0,0.05384318806144687,0.15168808364594144,0.32501292852189223,0.6666666666666666,0.16566475772615333,0.5577188087546538,0.11779228205130504,3,0.15850164643903494,0.07445986848971925,0.2614063789539498,0.6666666666666666,0.606341922769058,0.567065138961322,0.2726165412576048,3,0.10465845837758808,-0.07722821515622219,0.009346330206668196
O3,2022,zero_return_ratio20,LIQUIDITY,VOL_SCALED,60,1.0,0.0,0.12790635238610262,0.14074500768049156,0.14634357330171693,0.6666666666666666,0.874014140152214,0.6595486902972993,0.25670552763645826,3,0.13019435299985901,0.1435771889400922,0.14647561998977768,0.6666666666666666,0.8888465739823808,0.6583082432406843,0.2596490279040818,3,0.0022880006137563913,0.0028321812596006357,-0.0012404470566150794
O3,2023,zero_return_ratio20,LIQUIDITY,VOL_SCALED,60,1.0,0.0,0.05384318806144687,0.15168808364594144,0.32501292852189223,0.6666666666666666,0.16566475772615333,0.5577188087546538,0.11779228205130504,3,0.05407592995460112,0.16757123473541385,0.31782416216044496,0.6666666666666666,0.17014417527922987,0.5469850576619967,0.07108871216738412,3,0.00023274189315425353,0.015883151089472414,-0.010733751092657173
O3,2022,zero_return_ratio63,LIQUIDITY,VOL_SCALED,60,1.0,0.0,0.12790635238610262,0.14074500768049156,0.14634357330171693,0.6666666666666666,0.874014140152214,0.6595486902972993,0.25670552763645826,3,0.07304532041314886,0.09667818740399386,0.12621539592420628,0.6666666666666666,0.5787354219212161,0.65908864525544,0.1285320297802425,3,-0.054861031972953764,-0.04406682027649769,-0.00046004504185936934
O3,2023,zero_return_ratio63,LIQUIDITY,VOL_SCALED,60,1.0,0.0,0.05384318806144687,0.15168808364594144,0.32501292852189223,0.6666666666666666,0.16566475772615333,0.5577188087546538,0.11779228205130504,3,0.06216343332199064,0.1625429004709075,0.3037680445687527,0.6666666666666666,0.2046411215183663,0.5492890292698986,0.19184337803154505,3,0.008320245260543771,0.010854816824966057,-0.008429779484755207
O3,2022,volume_cv63,LIQUIDITY,VOL_SCALED,60,1.0,0.0,0.12790635238610262,0.14074500768049156,0.14634357330171693,0.6666666666666666,0.874014140152214,0.6595486902972993,0.25670552763645826,3,0.13738861170971572,0.07358870967741937,0.1183637406850743,1.0,1.1607322556259871,0.6190607528254042,0.2617220053607256,3,0.009482259323613101,-0.06715629800307218,-0.04048793747189516
O3,2023,volume_cv63,LIQUIDITY,VOL_SCALED,60,1.0,0.0,0.05384318806144687,0.15168808364594144,0.32501292852189223,0.6666666666666666,0.16566475772615333,0.5577188087546538,0.11779228205130504,3,0.089864177835375,0.20855614973262035,0.3425778791878601,0.6666666666666666,0.26231751462882985,0.5781942031860966,0.22411098305862528,3,0.036020989773928126,0.05686806608667891,0.02047539443144275
O4,2023,mom_20,MOMENTUM,VOL_SCALED,20,1.0,0.0,0.031732506692237226,0.13449652796296005,0.2953020104687647,0.75,0.10745780782821221,0.5236947633815123,-0.057770200712116415,4,0.03497049952641126,0.13953461877813672,0.2945456101531858,0.75,0.11872694184178802,0.5230547162495363,-0.057770200712116415,4,0.0032379928341740305,0.005038090815176671,-0.0006400471319760737
O4,2024,mom_20,MOMENTUM,VOL_SCALED,20,1.0,0.0,0.11710577807407523,0.11564825600590298,0.1295702546160333,0.75,0.9038014042737268,0.5736079278271198,0.012051302439633293,4,0.09077186465622344,0.10250429079932416,0.1332317291556189,0.75,0.681308163089282,0.5675574724801854,-0.010837223669610787,4,-0.02633391341785178,-0.013143965206578817,-0.00605045534693438
O4,2023,mom_40,MOMENTUM,VOL_SCALED,20,1.0,0.0,0.031732506692237226,0.13449652796296005,0.2953020104687647,0.75,0.10745780782821221,0.5236947633815123,-0.057770200712116415,4,-0.025573041879835126,0.0030693671634189623,0.3054896864014152,0.5,-0.08371163747319443,0.4488011665821505,-0.09303993785974281,4,-0.05730554857207235,-0.1314271607995411,-0.0748935967993618
O4,2024,mom_40,MOMENTUM,VOL_SCALED,20,1.0,0.0,0.11710577807407523,0.11564825600590298,0.1295702546160333,0.75,0.9038014042737268,0.5736079278271198,0.012051302439633293,4,0.14110595329829262,0.08152911854537614,0.19051185282875882,0.75,0.7406675815867761,0.6167629411689727,0.014734758781784587,4,0.024000175224217393,-0.03411913746052683,0.0431550133418529
O4,2023,mom_63_rank,MOMENTUM,VOL_SCALED,20,1.0,0.0,0.031732506692237226,0.13449652796296005,0.2953020104687647,0.75,0.10745780782821221,0.5236947633815123,-0.057770200712116415,4,0.0036968337940204155,0.11249168633838622,0.31023152264417964,0.75,0.011916370594810582,0.5030129437467028,-0.06891289391386027,4,-0.02803567289821681,-0.022004841624573834,-0.02068181963480953
O4,2024,mom_63_rank,MOMENTUM,VOL_SCALED,20,1.0,0.0,0.11710577807407523,0.11564825600590298,0.1295702546160333,0.75,0.9038014042737268,0.5736079278271198,0.012051302439633293,4,0.06672158919896971,0.04958748221906116,0.058434136989385786,1.0,1.1418255259094405,0.5656908079225708,-0.008061970726028475,4,-0.05038418887510551,-0.06606077378684182,-0.00791711990454902
O4,2023,mom_126,MOMENTUM,VOL_SCALED,20,1.0,0.0,0.031732506692237226,0.13449652796296005,0.2953020104687647,0.75,0.10745780782821221,0.5236947633815123,-0.057770200712116415,4,0.009783802936044562,0.09805075573364112,0.31004001732241493,0.75,0.031556581052149306,0.5172822922221447,-0.07886485272119362,4,-0.021948703756192664,-0.036445772229318926,-0.006412471159367605
O4,2024,mom_126,MOMENTUM,VOL_SCALED,20,1.0,0.0,0.11710577807407523,0.11564825600590298,0.1295702546160333,0.75,0.9038014042737268,0.5736079278271198,0.012051302439633293,4,0.1037756215569309,0.12045087202981938,0.061664997207578426,1.0,1.6828934769525494,0.5975735799983688,0.006851246963197938,4,-0.013330156517144323,0.004802616023916406,0.02396565217124902
O4,2023,mom_252,MOMENTUM,VOL_SCALED,20,1.0,0.0,0.031732506692237226,0.13449652796296005,0.2953020104687647,0.75,0.10745780782821221,0.5236947633815123,-0.057770200712116415,4,-0.01708292064902632,0.027053667902141386,0.24492239678253888,0.5,-0.06974829935293285,0.477510353601657,-0.06286068764860686,4,-0.04881542734126355,-0.10744286006081866,-0.04618440977985533
O4,2024,mom_252,MOMENTUM,VOL_SCALED,20,1.0,0.0,0.11710577807407523,0.11564825600590298,0.1295702546160333,0.75,0.9038014042737268,0.5736079278271198,0.012051302439633293,4,0.11709464183579968,0.0466786151082992,0.2876294622303767,0.75,0.40710239113826513,0.5927139851320941,-0.024764878334107485,4,-1.1136238275546995e-05,-0.06896964089760377,0.019106057304974278
O4,2023,mom_126_skip20,MOMENTUM,VOL_SCALED,20,1.0,0.0,0.031732506692237226,0.13449652796296005,0.2953020104687647,0.75,0.10745780782821221,0.5236947633815123,-0.057770200712116415,4,-0.00046763797662117274,0.08354718627285466,0.21608246856404423,0.75,-0.0021641643569180647,0.5743726355117749,-0.07249649317580821,4,-0.0322001446688584,-0.050949341690105385,0.050677872130262536
O4,2024,mom_126_skip20,MOMENTUM,VOL_SCALED,20,1.0,0.0,0.11710577807407523,0.11564825600590298,0.1295702546160333,0.75,0.9038014042737268,0.5736079278271198,0.012051302439633293,4,0.11149964517146702,0.09917283230594968,0.22623629751842586,0.75,0.49284595970894507,0.5568899784312924,-0.03117016429219899,4,-0.00560613290260821,-0.016475423699953293,-0.01671794939582738
O4,2023,mom_252_skip20,MOMENTUM,VOL_SCALED,20,0.9961977186311787,0.0,0.031732506692237226,0.13449652796296005,0.2953020104687647,0.75,0.10745780782821221,0.5236947633815123,-0.057770200712116415,4,0.0591745729901901,0.12717206143191728,0.2481768232878387,0.75,0.23843714415491032,0.5016978706365249,-0.015606791137418915,4,0.027442066297952872,-0.007324466531042767,-0.021996892744987395
O4,2024,mom_252_skip20,MOMENTUM,VOL_SCALED,20,0.9866220735785953,0.0,0.11710577807407523,0.11564825600590298,0.1295702546160333,0.75,0.9038014042737268,0.5736079278271198,0.012051302439633293,4,0.005652411484534708,-0.09767099495411692,0.28675825799663623,0.25,0.019711416591884207,0.6149429663823518,-0.022470573891717895,4,-0.11145336658954051,-0.2133192509600199,0.04133503855523202
O4,2023,positive_return_ratio_63,MOMENTUM_CONSISTENCY,VOL_SCALED,20,1.0,0.0,0.031732506692237226,0.13449652796296005,0.2953020104687647,0.75,0.10745780782821221,0.5236947633815123,-0.057770200712116415,4,0.0731828128109441,0.08458649167418533,0.33033080090939476,0.75,0.2215440177224562,0.5156585011236543,-0.02775885789029535,4,0.04145030611870688,-0.04991003628877472,-0.008036262257858029
O4,2024,positive_return_ratio_63,MOMENTUM_CONSISTENCY,VOL_SCALED,20,1.0,0.0,0.11710577807407523,0.11564825600590298,0.1295702546160333,0.75,0.9038014042737268,0.5736079278271198,0.012051302439633293,4,0.08895860435839313,0.024973731815837077,0.15567057352488234,0.75,0.5714542083586145,0.6122609453779966,0.005333159264449114,4,-0.028147173715682094,-0.0906745241900659,0.0386530175508768
O4,2023,sign_consistency_4x20,MOMENTUM_CONSISTENCY,VOL_SCALED,20,1.0,0.0,0.031732506692237226,0.13449652796296005,0.2953020104687647,0.75,0.10745780782821221,0.5236947633815123,-0.057770200712116415,4,0.05741049141567601,0.1543692308958424,0.242461740146184,0.75,0.2367816521528812,0.470802210626958,-0.05133841645558802,4,0.025677984723438782,0.019872702932882347,-0.052892552754554345
O4,2024,sign_consistency_4x20,MOMENTUM_CONSISTENCY,VOL_SCALED,20,1.0,0.0,0.11710577807407523,0.11564825600590298,0.1295702546160333,0.75,0.9038014042737268,0.5736079278271198,0.012051302439633293,4,0.06295799143316835,0.003049411470464093,0.21907289030351987,0.5,0.2873837622991219,0.6077786776577031,-0.023111063157697145,4,-0.05414778664090687,-0.11259884453543889,0.034170749830583325
O4,2023,ret_5,REVERSAL,VOL_SCALED,20,1.0,0.0,0.031732506692237226,0.13449652796296005,0.2953020104687647,0.75,0.10745780782821221,0.5236947633815123,-0.057770200712116415,4,0.028835758888250816,0.1227338040415974,0.3147891383338301,0.75,0.09160341122593259,0.5133589401547886,-0.04990005788007443,4,-0.0028967478039864103,-0.011762723921362656,-0.010335823226723773
O4,2024,ret_5,REVERSAL,VOL_SCALED,20,1.0,0.0,0.11710577807407523,0.11564825600590298,0.1295702546160333,0.75,0.9038014042737268,0.5736079278271198,0.012051302439633293,4,0.12836218429626028,0.14457643118142524,0.1176368664410374,0.75,1.0911731005738639,0.5735433596727935,0.0021975073567169785,4,0.011256406222185059,0.028928175175522264,-6.456815432631657e-05
O4,2023,ret_10,REVERSAL,VOL_SCALED,20,1.0,0.0,0.031732506692237226,0.13449652796296005,0.2953020104687647,0.75,0.10745780782821221,0.5236947633815123,-0.057770200712116415,4,0.046644174355151,0.16118805216751209,0.2887348336891755,0.75,0.16154675124984638,0.5431409249608868,-0.060172878262071516,4,0.014911667662913776,0.026691524204552036,0.01944616157937451
O4,2024,ret_10,REVERSAL,VOL_SCALED,20,1.0,0.0,0.11710577807407523,0.11564825600590298,0.1295702546160333,0.75,0.9038014042737268,0.5736079278271198,0.012051302439633293,4,0.07549751304450372,0.10984282125259207,0.116438936366518,0.75,0.6483871752903869,0.5386757612865628,0.0011253760672860179,4,-0.0416082650295715,-0.005805434753310912,-0.034932166540556975
O4,2023,ret_20,REVERSAL,VOL_SCALED,20,1.0,0.0,0.031732506692237226,0.13449652796296005,0.2953020104687647,0.75,0.10745780782821221,0.5236947633815123,-0.057770200712116415,4,0.03497049952641126,0.13953461877813672,0.2945456101531858,0.75,0.11872694184178802,0.5230547162495363,-0.057770200712116415,4,0.0032379928341740305,0.005038090815176671,-0.0006400471319760737
O4,2024,ret_20,REVERSAL,VOL_SCALED,20,1.0,0.0,0.11710577807407523,0.11564825600590298,0.1295702546160333,0.75,0.9038014042737268,0.5736079278271198,0.012051302439633293,4,0.09077186465622344,0.10250429079932416,0.1332317291556189,0.75,0.681308163089282,0.5675574724801854,-0.010837223669610787,4,-0.02633391341785178,-0.013143965206578817,-0.00605045534693438
O4,2023,vol_20,RISK,VOL_SCALED,20,1.0,0.0,0.031732506692237226,0.13449652796296005,0.2953020104687647,0.75,0.10745780782821221,0.5236947633815123,-0.057770200712116415,4,0.03117861511370426,0.08769843862392859,0.2733270171493658,0.75,0.11407074002006173,0.5614884837972962,-0.061661191967295345,4,-0.0005538915785329654,-0.04679808933903146,0.03779372041578388
O4,2024,vol_20,RISK,VOL_SCALED,20,1.0,0.0,0.11710577807407523,0.11564825600590298,0.1295702546160333,0.75,0.9038014042737268,0.5736079278271198,0.012051302439633293,4,0.13945717791646284,0.12840226479451883,0.1555212365999555,0.75,0.8967082629055094,0.5639081985207088,-0.021443590381287687,4,0.022351399842387612,0.01275400878861585,-0.009699729306410942
O4,2023,vol_63_rank,RISK,VOL_SCALED,20,1.0,0.0,0.031732506692237226,0.13449652796296005,0.2953020104687647,0.75,0.10745780782821221,0.5236947633815123,-0.057770200712116415,4,0.044576798049133344,0.14825371459259065,0.2950117072761537,0.75,0.1511017934193575,0.527821255983396,-0.0570001907975215,4,0.012844291356896118,0.013757186629630602,0.004126492601883691
O4,2024,vol_63_rank,RISK,VOL_SCALED,20,1.0,0.0,0.11710577807407523,0.11564825600590298,0.1295702546160333,0.75,0.9038014042737268,0.5736079278271198,0.012051302439633293,4,0.15353022303411734,0.16727381733423755,0.24007461563665838,0.75,0.6395104398145871,0.5927224334061281,0.004441293212438122,4,0.036424444960042116,0.05162556132833457,0.01911450557900829
O4,2023,vol_126,RISK,VOL_SCALED,20,1.0,0.0,0.031732506692237226,0.13449652796296005,0.2953020104687647,0.75,0.10745780782821221,0.5236947633815123,-0.057770200712116415,4,0.043770253201630485,0.15241614875914916,0.3394116866660973,0.75,0.1289591811984079,0.49625075890572534,-0.03984933321897936,4,0.012037746509393259,0.017919620796189112,-0.027444004475786987
O4,2024,vol_126,RISK,VOL_SCALED,20,1.0,0.0,0.11710577807407523,0.11564825600590298,0.1295702546160333,0.75,0.9038014042737268,0.5736079278271198,0.012051302439633293,4,0.1146357174619104,0.12140514758384921,0.25947513071090683,0.75,0.44179847659323973,0.6098437267405157,-0.015710473165229707,4,-0.002470060612164829,0.005756891577946233,0.0362357989133959
