date,equity,positions,cash_weight
2022-10-27,5.485180114286023,65,0.0
2022-10-28,5.431577778719162,65,0.0
2022-10-31,5.531686871581682,65,0.0
2022-11-01,5.649156488838874,65,0.0
2022-11-02,5.6915787129408155,65,0.0
2022-11-03,5.764742852132276,65,0.0
2022-11-04,5.875910911479824,65,0.0
2022-11-07,5.988219546160431,65,0.0
2022-11-08,6.052415169515727,65,0.0
2022-11-09,6.109357279880533,65,0.0
2022-11-10,6.21864815913626,65,0.0
2022-11-11,6.28362385475379,65,0.0
2022-11-14,6.477662591744862,65,0.0
2022-11-15,6.583804836187883,65,0.0
2022-11-16,6.589411689784534,65,0.0
2022-11-17,6.395223742955635,65,0.0
2022-11-18,6.419139694600054,65,0.0
2022-11-21,6.519463452461917,65,0.0
2022-11-22,6.789364745858432,65,0.0
2022-11-23,6.905147574070986,65,0.0
2022-11-24,6.960877305714938,65,0.0
2022-11-25,7.008386590859701,66,0.0
2022-11-28,7.0966078676560445,66,0.0
2022-11-29,7.134693850330028,66,0.0
2022-11-30,7.222913369484218,66,0.0
2022-12-01,7.297869581443323,66,0.0
2022-12-02,7.228984719091271,66,0.0
2022-12-05,7.2186167835598285,66,0.0
2022-12-06,7.278116268404465,66,0.0
2022-12-07,7.0296499955694856,66,0.0
2022-12-08,7.0690427872529815,66,0.0
2022-12-09,7.284951694340487,66,0.0
2022-12-12,7.56463003436719,66,0.0
2022-12-13,7.657979228862186,66,0.0
2022-12-14,7.460560780866281,66,0.0
2022-12-15,7.652169842783169,66,0.0
2022-12-16,7.68854146320133,66,0.0
2022-12-19,7.997992663558349,66,0.0
2022-12-20,7.970523874382559,66,0.0
2022-12-21,7.970178580233614,66,0.0
2022-12-22,7.999611903068517,66,0.0
2022-12-23,8.041277468707792,66,0.0
2022-12-26,8.130244650024625,66,0.0
2022-12-27,7.981149562517327,66,0.0
2022-12-28,7.829315293480712,66,0.0
2022-12-29,8.087518689442257,66,0.0
2022-12-30,8.150050177502731,66,0.0
2023-01-02,8.404610932630726,66,0.0
2023-01-03,8.340173270952217,66,0.0
2023-01-04,8.212872296111431,66,0.0
2023-01-05,7.931241924279667,66,0.0
2023-01-06,7.924249237625107,66,0.0
2023-01-09,7.633194404979727,66,0.0
2023-01-10,7.349724681759041,66,0.0
2023-01-11,6.9094463110738005,66,0.0
2023-01-12,7.199596556685069,66,0.0
2023-01-13,7.223220625136668,66,0.0
2023-01-16,7.5260832165046,66,0.0
2023-01-17,7.695482422889217,66,0.0
2023-01-18,7.809396208054556,66,0.0
2023-01-19,7.83523659719278,66,0.0
2023-01-20,7.9426880805082725,66,0.0
2023-01-23,7.842908854040145,66,0.0
2023-01-24,7.777570103191678,66,0.0
2023-01-25,7.66004748324929,66,0.0
2023-01-26,7.60421505368046,66,0.0
2023-01-27,7.459699360697427,66,0.0
2023-01-30,7.3422211810723805,66,0.0
2023-01-31,7.19858705188465,66,0.0
2023-02-01,6.750655395691707,66,0.0
2023-02-02,6.709691715056781,66,0.0
2023-02-03,7.0549383998386865,66,0.0
2023-02-06,6.997570528428744,66,0.0
2023-02-07,6.415700679771819,66,0.0
2023-02-08,5.965835155333787,66,0.0
2023-02-15,7.0249847617220285,66,0.0
2023-02-16,7.002327776288425,66,0.0
2023-02-17,7.017219916962843,66,0.0
2023-02-20,7.244991038479647,66,0.0
2023-02-21,7.361194770946348,66,0.0
2023-02-22,7.265658149716042,66,0.0
2023-02-23,7.307093340188804,66,0.0
2023-02-24,7.300018118403254,66,0.0
2023-02-27,7.458071295768757,66,0.0
2023-02-28,7.517617418090557,66,0.0
2023-03-01,7.633788033270166,66,0.0
2023-03-02,7.60520938488156,66,0.0
2023-03-03,7.534738882683118,66,0.0
2023-03-06,7.79451468180922,66,0.0
2023-03-07,7.8183617854052025,66,0.0
2023-03-08,7.898945287080113,66,0.0
2023-03-09,7.956482829677616,66,0.0
2023-03-10,7.94197956611014,66,0.0
2023-03-13,7.859308479251847,66,0.0
2023-03-14,7.707876874566125,66,0.0
