signal_date,trade_date,k,cost_bps,delay_sessions,capital_try,adv_limit_pct,attempted_trades,filled_now,unfilled_now,turnover_two_sided_notional,cost_try,cash_after,selected,terminal_liquidation,outer_fold,architecture,case
2024-04-19,2024-04-22,5,50,0,1000000,0.1,14,9,0,1.6283083809511996,9113.608131594341,2080.350258855473,5,,O3,LAMBDAMART,K_SENSITIVITY
2024-07-22,2024-07-23,5,50,0,1000000,0.1,24,10,0,1.988212504461359,11569.758662057744,68.59351216536561,5,,O3,LAMBDAMART,K_SENSITIVITY
,2024-10-16,5,50,0,1000000,0.1,0,5,0,0.9999341005254107,5204.062120088584,,0,True,O3,LAMBDAMART,K_SENSITIVITY
2024-01-23,2024-01-24,5,100,0,1000000,0.1,5,5,0,0.98,9800.0,10200.0,5,,O3,LAMBDAMART,K_SENSITIVITY
2024-04-19,2024-04-22,5,100,0,1000000,0.1,14,9,0,1.6153263647000415,17983.263985554036,4282.532423821638,5,,O3,LAMBDAMART,K_SENSITIVITY
2024-07-22,2024-07-23,5,100,0,1000000,0.1,24,10,0,1.9762696667110744,22688.157519413086,272.4312115477078,5,,O3,LAMBDAMART,K_SENSITIVITY
,2024-10-16,5,100,0,1000000,0.1,0,5,0,0.9997320118550804,10163.069090030749,,0,True,O3,LAMBDAMART,K_SENSITIVITY
2024-01-23,2024-01-24,10,0,0,1000000,0.1,10,10,0,0.9999999999999999,0.0,0.0,10,,O3,LAMBDAMART,K_SENSITIVITY
2024-04-19,2024-04-22,10,0,0,1000000,0.1,27,16,1,1.3357554001616765,0.0,122946.12461722038,10,,O3,LAMBDAMART,K_SENSITIVITY
2024-07-22,2024-07-23,10,0,0,1000000,0.1,44,17,0,1.5187590975450056,0.0,2.3283064365386963e-10,10,,O3,LAMBDAMART,K_SENSITIVITY
,2024-10-16,10,0,0,1000000,0.1,0,10,0,0.9999999999999997,0.0,,0,True,O3,LAMBDAMART,K_SENSITIVITY
2024-01-23,2024-01-24,10,30,0,1000000,0.1,10,10,0,0.9940000000000002,2981.9999999999995,3018.0000000000005,10,,O3,LAMBDAMART,K_SENSITIVITY
2024-04-19,2024-04-22,10,30,0,1000000,0.1,27,17,0,1.430096543991232,5256.044462451166,2094.5704097197668,10,,O3,LAMBDAMART,K_SENSITIVITY
2024-07-22,2024-07-23,10,30,0,1000000,0.1,45,18,0,1.5950031079766447,7174.884509730013,1821.8183478985684,10,,O3,LAMBDAMART,K_SENSITIVITY
,2024-10-16,10,30,0,1000000,0.1,0,10,0,0.9986518600793819,4048.605609916027,,0,True,O3,LAMBDAMART,K_SENSITIVITY
2024-01-23,2024-01-24,10,50,0,1000000,0.1,10,10,0,0.9899999999999999,4950.0,5050.0,10,,O3,LAMBDAMART,K_SENSITIVITY
2024-04-19,2024-04-22,10,50,0,1000000,0.1,27,17,0,1.4263021950142356,8716.251337220852,3505.9149998837493,10,,O3,LAMBDAMART,K_SENSITIVITY
2024-07-22,2024-07-23,10,50,0,1000000,0.1,45,18,0,1.5916491247328242,11868.316917674021,3044.9158209375,10,,O3,LAMBDAMART,K_SENSITIVITY
,2024-10-16,10,50,0,1000000,0.1,0,10,0,0.9977274444278222,6684.096348874743,,0,True,O3,LAMBDAMART,K_SENSITIVITY
2024-01-23,2024-01-24,10,100,0,1000000,0.1,10,10,0,0.9799999999999999,9800.0,10200.0,10,,O3,LAMBDAMART,K_SENSITIVITY
2024-04-19,2024-04-22,10,100,0,1000000,0.1,27,17,0,1.4167395978614246,17214.406467566358,7087.033957408999,10,,O3,LAMBDAMART,K_SENSITIVITY
2024-07-22,2024-07-23,10,100,0,1000000,0.1,45,18,0,1.5831830388244412,23292.84282769829,6132.488617229377,10,,O3,LAMBDAMART,K_SENSITIVITY
,2024-10-16,10,100,0,1000000,0.1,0,10,0,0.9953246046513007,13055.188605965355,,0,True,O3,LAMBDAMART,K_SENSITIVITY
2024-01-23,2024-01-24,15,0,0,1000000,0.1,15,15,0,0.9999999999999999,0.0,1.4551915228366852e-10,15,,O3,LAMBDAMART,K_SENSITIVITY
2024-04-19,2024-04-22,15,0,0,1000000,0.1,38,23,0,1.0947593685863952,0.0,2.6193447411060333e-10,15,,O3,LAMBDAMART,K_SENSITIVITY
2024-07-22,2024-07-23,15,0,0,1000000,0.1,63,24,1,1.29308928043226,0.0,100215.39836199589,15,,O3,LAMBDAMART,K_SENSITIVITY
,2024-10-16,15,0,0,1000000,0.1,0,14,0,0.924634018364913,0.0,,0,True,O3,LAMBDAMART,K_SENSITIVITY
2024-01-23,2024-01-24,15,30,0,1000000,0.1,15,15,0,0.9940000000000003,2982.0000000000005,3018.000000000145,15,,O3,LAMBDAMART,K_SENSITIVITY
2024-04-19,2024-04-22,15,30,0,1000000,0.1,38,23,0,1.091440625685733,4173.194239935321,3473.9358773139174,15,,O3,LAMBDAMART,K_SENSITIVITY
2024-07-22,2024-07-23,15,30,0,1000000,0.1,63,25,0,1.3548768423477953,6065.426972926068,2888.0465581667986,15,,O3,LAMBDAMART,K_SENSITIVITY
,2024-10-16,15,30,0,1000000,0.1,0,15,0,0.9977794913671372,3893.2075064309374,,0,True,O3,LAMBDAMART,K_SENSITIVITY
2024-01-23,2024-01-24,15,50,0,1000000,0.1,15,15,0,0.9900000000000004,4950.0,5050.0,15,,O3,LAMBDAMART,K_SENSITIVITY
2024-04-19,2024-04-22,15,50,0,1000000,0.1,38,23,0,1.0892054882810336,6924.280635026051,5790.089076705539,15,,O3,LAMBDAMART,K_SENSITIVITY
2024-07-22,2024-07-23,15,50,0,1000000,0.1,63,25,0,1.3516070384428753,10035.560253419555,4814.259210351369,15,,O3,LAMBDAMART,K_SENSITIVITY
,2024-10-16,15,50,0,1000000,0.1,0,15,0,0.9962710119950956,6431.110651462775,,0,True,O3,LAMBDAMART,K_SENSITIVITY
2024-01-23,2024-01-24,15,100,0,1000000,0.1,15,15,0,0.9800000000000002,9800.0,10199.999999999774,15,,O3,LAMBDAMART,K_SENSITIVITY
2024-04-19,2024-04-22,15,100,0,1000000,0.1,38,23,0,1.0835378300981031,13693.698909107132,11582.204762603766,15,,O3,LAMBDAMART,K_SENSITIVITY
2024-07-22,2024-07-23,15,100,0,1000000,0.1,63,25,0,1.343371682046806,19707.693323310694,9632.947970070269,15,,O3,LAMBDAMART,K_SENSITIVITY
,2024-10-16,15,100,0,1000000,0.1,0,15,0,0.9923998769273008,12578.396808184265,,0,True,O3,LAMBDAMART,K_SENSITIVITY
2024-01-23,2024-01-24,20,0,0,1000000,0.1,20,20,0,1.0000000000000002,0.0,0.0,20,,O3,LAMBDAMART,K_SENSITIVITY
2024-04-19,2024-04-22,20,0,0,1000000,0.1,51,31,0,1.140758304935444,0.0,4.3655745685100555e-11,20,,O3,LAMBDAMART,K_SENSITIVITY
2024-07-22,2024-07-23,20,0,0,1000000,0.1,85,33,1,1.3699834844272458,0.0,73342.00189822345,20,,O3,LAMBDAMART,K_SENSITIVITY
,2024-10-16,20,0,0,1000000,0.1,0,19,0,0.9419749662177576,0.0,,0,True,O3,LAMBDAMART,K_SENSITIVITY
2024-01-23,2024-01-24,20,30,0,1000000,0.1,20,20,0,0.9939999999999998,2981.999999999999,3018.000000000001,20,,O3,LAMBDAMART,K_SENSITIVITY
2024-04-19,2024-04-22,20,30,0,1000000,0.1,51,31,0,1.1369139264250867,4233.289167094615,3213.6935264957256,20,,O3,LAMBDAMART,K_SENSITIVITY
2024-07-22,2024-07-23,20,30,0,1000000,0.1,85,34,0,1.4149529421323177,6180.672048074682,2555.5507110513054,20,,O3,LAMBDAMART,K_SENSITIVITY
,2024-10-16,20,30,0,1000000,0.1,0,20,0,0.9979377314008464,3709.915110155897,,0,True,O3,LAMBDAMART,K_SENSITIVITY
2024-01-23,2024-01-24,20,50,0,1000000,0.1,20,20,0,0.9899999999999999,4950.0,5050.0,20,,O3,LAMBDAMART,K_SENSITIVITY
2024-04-19,2024-04-22,20,50,0,1000000,0.1,51,31,0,1.134329308150084,7022.708203862629,5359.424838817391,20,,O3,LAMBDAMART,K_SENSITIVITY
2024-07-22,2024-07-23,20,50,0,1000000,0.1,85,34,0,1.411580493611406,10226.171956889857,4262.795556010851,20,,O3,LAMBDAMART,K_SENSITIVITY
,2024-10-16,20,50,0,1000000,0.1,0,20,0,0.9965339876794241,6128.1095697145265,,0,True,O3,LAMBDAMART,K_SENSITIVITY
2024-01-23,2024-01-24,20,100,0,1000000,0.1,20,20,0,0.9800000000000003,9800.0,10200.0,20,,O3,LAMBDAMART,K_SENSITIVITY
2024-04-19,2024-04-22,20,100,0,1000000,0.1,51,31,0,1.127791300970871,13882.063301439675,10736.07888406758,20,,O3,LAMBDAMART,K_SENSITIVITY
2024-07-22,2024-07-23,20,100,0,1000000,0.1,85,34,0,1.4030825638327804,20081.7669258861,8543.443654778472,20,,O3,LAMBDAMART,K_SENSITIVITY
,2024-10-16,20,100,0,1000000,0.1,0,20,0,0.9929218562971822,11984.741040925868,,0,True,O3,LAMBDAMART,K_SENSITIVITY
2024-01-23,2024-01-25,10,50,1,1000000,0.1,10,10,0,0.9899999999999999,4950.0,5050.0,10,,O3,LAMBDAMART,DELAY
2024-04-19,2024-04-24,10,50,1,1000000,0.1,27,17,0,1.422778248433394,8592.682462020586,3486.054996162844,10,,O3,LAMBDAMART,DELAY
2024-07-22,2024-07-24,10,50,1,1000000,0.1,45,18,0,1.591643428293613,11772.517912938076,3020.390729369139,10,,O3,LAMBDAMART,DELAY
,2024-10-17,10,50,1,1000000,0.1,0,10,0,0.997799437256413,6847.666986188058,,0,True,O3,LAMBDAMART,DELAY
2024-01-23,2024-01-26,10,50,2,1000000,0.1,10,10,0,0.9899999999999999,4950.0,5050.0,10,,O3,LAMBDAMART,DELAY
2024-04-19,2024-04-25,10,50,2,1000000,0.1,27,17,0,1.4218594147977868,8466.224048648812,3442.4414080593306,10,,O3,LAMBDAMART,DELAY
2024-07-22,2024-07-25,10,50,2,1000000,0.1,45,18,0,1.5915805810085892,11322.807078430496,2905.5734554098362,10,,O3,LAMBDAMART,DELAY
,2024-10-18,10,50,2,1000000,0.1,0,10,0,0.997778416385196,6524.891662215688,,0,True,O3,LAMBDAMART,DELAY
2024-01-23,2024-01-24,10,50,0,1000000,0.05,10,10,0,0.9899999999999999,4950.0,5050.0,10,,O3,LAMBDAMART,CAPACITY
2024-04-19,2024-04-22,10,50,0,1000000,0.05,27,17,0,1.4263021950142356,8716.251337220852,3505.9149998837493,10,,O3,LAMBDAMART,CAPACITY
2024-07-22,2024-07-23,10,50,0,1000000,0.05,45,18,0,1.5916491247328242,11868.316917674021,3044.9158209375,10,,O3,LAMBDAMART,CAPACITY
,2024-10-16,10,50,0,1000000,0.05,0,10,0,0.9977274444278222,6684.096348874743,,0,True,O3,LAMBDAMART,CAPACITY
2024-01-23,2024-01-24,10,50,0,1000000,0.2,10,10,0,0.9899999999999999,4950.0,5050.0,10,,O3,LAMBDAMART,CAPACITY
2024-04-19,2024-04-22,10,50,0,1000000,0.2,27,17,0,1.4263021950142356,8716.251337220852,3505.9149998837493,10,,O3,LAMBDAMART,CAPACITY
2024-07-22,2024-07-23,10,50,0,1000000,0.2,45,18,0,1.5916491247328242,11868.316917674021,3044.9158209375,10,,O3,LAMBDAMART,CAPACITY
,2024-10-16,10,50,0,1000000,0.2,0,10,0,0.9977274444278222,6684.096348874743,,0,True,O3,LAMBDAMART,CAPACITY
2024-01-23,2024-01-24,10,50,0,10000000,0.05,10,9,1,0.8909999999999999,44550.0,1045450.0,10,,O3,LAMBDAMART,CAPACITY
2024-04-19,2024-04-22,10,50,0,10000000,0.05,26,16,0,1.3467471964383924,82916.7586589479,40219.57884853658,10,,O3,LAMBDAMART,CAPACITY
2024-07-22,2024-07-23,10,50,0,10000000,0.05,44,18,0,1.5913239999005628,119585.90939707366,30711.464870573385,10,,O3,LAMBDAMART,CAPACITY
,2024-10-16,10,50,0,10000000,0.05,0,10,0,0.9977256391572817,67363.13636324182,,0,True,O3,LAMBDAMART,CAPACITY
2024-01-23,2024-01-24,10,50,0,10000000,0.1,10,10,0,0.9899999999999999,49500.0,50500.0,10,,O3,LAMBDAMART,CAPACITY
2024-04-19,2024-04-22,10,50,0,10000000,0.1,27,17,0,1.4263021950142358,87162.51337220856,35059.14999884031,10,,O3,LAMBDAMART,CAPACITY
2024-07-22,2024-07-23,10,50,0,10000000,0.1,45,18,0,1.5916491247328242,118683.16917674024,30449.158209375906,10,,O3,LAMBDAMART,CAPACITY
,2024-10-16,10,50,0,10000000,0.1,0,10,0,0.9977274444278222,66840.96348874745,,0,True,O3,LAMBDAMART,CAPACITY
2024-01-23,2024-01-24,10,50,0,10000000,0.2,10,10,0,0.9899999999999999,49500.0,50500.0,10,,O3,LAMBDAMART,CAPACITY
2024-04-19,2024-04-22,10,50,0,10000000,0.2,27,17,0,1.4263021950142358,87162.51337220856,35059.14999884031,10,,O3,LAMBDAMART,CAPACITY
2024-07-22,2024-07-23,10,50,0,10000000,0.2,45,18,0,1.5916491247328242,118683.16917674024,30449.158209375906,10,,O3,LAMBDAMART,CAPACITY
,2024-10-16,10,50,0,10000000,0.2,0,10,0,0.9977274444278222,66840.96348874745,,0,True,O3,LAMBDAMART,CAPACITY
2024-01-23,2024-01-24,10,50,0,50000000,0.05,10,9,1,0.8909999999999999,222750.0,5227250.0,10,,O3,LAMBDAMART,CAPACITY
2024-04-19,2024-04-22,10,50,0,50000000,0.05,26,15,1,1.2477471964383924,384107.549761637,6326822.844396254,10,,O3,LAMBDAMART,CAPACITY
2024-07-22,2024-07-23,10,50,0,50000000,0.05,43,15,2,1.3079354917914119,469830.37302964134,14473523.974869717,10,,O3,LAMBDAMART,CAPACITY
,2024-10-16,10,50,0,50000000,0.05,0,8,0,0.7778495221073016,253391.84083364528,,0,True,O3,LAMBDAMART,CAPACITY
2024-01-23,2024-01-24,10,50,0,50000000,0.1,10,9,1,0.8909999999999999,222750.0,5227250.0,10,,O3,LAMBDAMART,CAPACITY
2024-04-19,2024-04-22,10,50,0,50000000,0.1,26,15,1,1.2477471964383924,384107.549761637,6326822.844396254,10,,O3,LAMBDAMART,CAPACITY
2024-07-22,2024-07-23,10,50,0,50000000,0.1,43,16,1,1.4069354917914119,505392.6826556518,7325499.740041608,10,,O3,LAMBDAMART,CAPACITY
,2024-10-16,10,50,0,50000000,0.1,0,9,0,0.8865890918950243,286335.250758643,,0,True,O3,LAMBDAMART,CAPACITY
2024-01-23,2024-01-24,10,50,0,50000000,0.2,10,9,1,0.8909999999999999,222750.0,5227250.0,10,,O3,LAMBDAMART,CAPACITY
2024-04-19,2024-04-22,10,50,0,50000000,0.2,26,16,0,1.3467471964383924,414583.79329473927,201097.8942426943,10,,O3,LAMBDAMART,CAPACITY
2024-07-22,2024-07-23,10,50,0,50000000,0.2,44,18,0,1.5913239999005624,597929.5469853684,153557.32435287803,10,,O3,LAMBDAMART,CAPACITY
,2024-10-16,10,50,0,50000000,0.2,0,10,0,0.9977256391572816,336815.68181620905,,0,True,O3,LAMBDAMART,CAPACITY
2025-01-10,2025-01-13,5,0,0,1000000,0.1,5,5,0,1.0,0.0,0.0,5,,O4,LGBM_REGRESSION,K_SENSITIVITY
,2025-04-09,5,0,0,1000000,0.1,0,5,0,1.0,0.0,,0,True,O4,LGBM_REGRESSION,K_SENSITIVITY
2025-01-10,2025-01-13,5,30,0,1000000,0.1,5,5,0,0.994,2982.0,3018.0,5,,O4,LGBM_REGRESSION,K_SENSITIVITY
,2025-04-09,5,30,0,1000000,0.1,0,5,0,0.9972968576632051,3340.3811654213487,,0,True,O4,LGBM_REGRESSION,K_SENSITIVITY
2025-01-10,2025-01-13,5,50,0,1000000,0.1,5,5,0,0.99,4950.0,5050.0,5,,O4,LGBM_REGRESSION,K_SENSITIVITY
,2025-04-09,5,50,0,1000000,0.1,0,5,0,0.9954669070584933,5544.898312822158,,0,True,O4,LGBM_REGRESSION,K_SENSITIVITY
2025-01-10,2025-01-13,5,100,0,1000000,0.1,5,5,0,0.98,9800.0,10200.0,5,,O4,LGBM_REGRESSION,K_SENSITIVITY
,2025-04-09,5,100,0,1000000,0.1,0,5,0,0.9907940397722435,10977.778477910537,,0,True,O4,LGBM_REGRESSION,K_SENSITIVITY
2025-01-10,2025-01-13,10,0,0,1000000,0.1,10,10,0,0.9999999999999999,0.0,0.0,10,,O4,LGBM_REGRESSION,K_SENSITIVITY
,2025-04-09,10,0,0,1000000,0.1,0,10,0,0.9999999999999999,0.0,,0,True,O4,LGBM_REGRESSION,K_SENSITIVITY
2025-01-10,2025-01-13,10,30,0,1000000,0.1,10,10,0,0.9940000000000002,2981.9999999999995,3018.0000000000005,10,,O4,LGBM_REGRESSION,K_SENSITIVITY
,2025-04-09,10,30,0,1000000,0.1,0,10,0,0.9970566315312813,3067.013470391231,,0,True,O4,LGBM_REGRESSION,K_SENSITIVITY
2025-01-10,2025-01-13,10,50,0,1000000,0.1,10,10,0,0.9899999999999999,4950.0,5050.0,10,,O4,LGBM_REGRESSION,K_SENSITIVITY
,2025-04-09,10,50,0,1000000,0.1,0,10,0,0.9950648594155008,5091.118939784236,,0,True,O4,LGBM_REGRESSION,K_SENSITIVITY
2025-01-10,2025-01-13,10,100,0,1000000,0.1,10,10,0,0.9799999999999999,9800.0,10200.0,10,,O4,LGBM_REGRESSION,K_SENSITIVITY
,2025-04-09,10,100,0,1000000,0.1,0,10,0,0.9899817185928411,10079.386991896063,,0,True,O4,LGBM_REGRESSION,K_SENSITIVITY
2025-01-10,2025-01-13,15,0,0,1000000,0.1,15,15,0,0.9999999999999999,0.0,1.4551915228366852e-10,15,,O4,LGBM_REGRESSION,K_SENSITIVITY
,2025-04-09,15,0,0,1000000,0.1,0,15,0,0.9999999999999999,0.0,,0,True,O4,LGBM_REGRESSION,K_SENSITIVITY
2025-01-10,2025-01-13,15,30,0,1000000,0.1,15,15,0,0.9940000000000003,2982.0000000000005,3018.000000000145,15,,O4,LGBM_REGRESSION,K_SENSITIVITY
,2025-04-09,15,30,0,1000000,0.1,0,15,0,0.9969575003843543,2966.7886109378187,,0,True,O4,LGBM_REGRESSION,K_SENSITIVITY
2025-01-10,2025-01-13,15,50,0,1000000,0.1,15,15,0,0.9900000000000004,4950.0,5050.0,15,,O4,LGBM_REGRESSION,K_SENSITIVITY
,2025-04-09,15,50,0,1000000,0.1,0,15,0,0.9948989895963147,4924.749706285112,,0,True,O4,LGBM_REGRESSION,K_SENSITIVITY
2025-01-10,2025-01-13,15,100,0,1000000,0.1,15,15,0,0.9800000000000002,9800.0,10199.999999999774,15,,O4,LGBM_REGRESSION,K_SENSITIVITY
,2025-04-09,15,100,0,1000000,0.1,0,15,0,0.989646782232806,9750.009519513958,,0,True,O4,LGBM_REGRESSION,K_SENSITIVITY
2025-01-10,2025-01-13,20,0,0,1000000,0.1,20,20,0,1.0000000000000002,0.0,0.0,20,,O4,LGBM_REGRESSION,K_SENSITIVITY
,2025-04-09,20,0,0,1000000,0.1,0,20,0,1.0000000000000002,0.0,,0,True,O4,LGBM_REGRESSION,K_SENSITIVITY
2025-01-10,2025-01-13,20,30,0,1000000,0.1,20,20,0,0.9939999999999998,2981.999999999999,3018.000000000001,20,,O4,LGBM_REGRESSION,K_SENSITIVITY
,2025-04-09,20,30,0,1000000,0.1,0,20,0,0.9971976370506953,3221.790884758993,,0,True,O4,LGBM_REGRESSION,K_SENSITIVITY
2025-01-10,2025-01-13,20,50,0,1000000,0.1,20,20,0,0.9899999999999999,4950.0,5050.0,20,,O4,LGBM_REGRESSION,K_SENSITIVITY
,2025-04-09,20,50,0,1000000,0.1,0,20,0,0.9953008334051212,5348.043219167342,,0,True,O4,LGBM_REGRESSION,K_SENSITIVITY
2025-01-10,2025-01-13,20,100,0,1000000,0.1,20,20,0,0.9800000000000003,9800.0,10200.0,20,,O4,LGBM_REGRESSION,K_SENSITIVITY
,2025-04-09,20,100,0,1000000,0.1,0,20,0,0.9904584126201443,10588.045161179789,,0,True,O4,LGBM_REGRESSION,K_SENSITIVITY
2025-01-10,2025-01-14,10,50,1,1000000,0.1,10,10,0,0.9899999999999999,4950.0,5050.0,10,,O4,LGBM_REGRESSION,DELAY
,2025-04-10,10,50,1,1000000,0.1,0,10,0,0.9952371473926713,5276.194760467359,,0,True,O4,LGBM_REGRESSION,DELAY
2025-01-10,2025-01-15,10,50,2,1000000,0.1,10,10,0,0.9899999999999999,4950.0,5050.0,10,,O4,LGBM_REGRESSION,DELAY
,2025-04-11,10,50,2,1000000,0.1,0,10,0,0.9952163794136287,5253.178659651513,,0,True,O4,LGBM_REGRESSION,DELAY
2025-01-10,2025-01-13,10,50,0,1000000,0.05,10,10,0,0.9899999999999999,4950.0,5050.0,10,,O4,LGBM_REGRESSION,CAPACITY
,2025-04-09,10,50,0,1000000,0.05,0,10,0,0.9950648594155008,5091.118939784236,,0,True,O4,LGBM_REGRESSION,CAPACITY
2025-01-10,2025-01-13,10,50,0,1000000,0.2,10,10,0,0.9899999999999999,4950.0,5050.0,10,,O4,LGBM_REGRESSION,CAPACITY
,2025-04-09,10,50,0,1000000,0.2,0,10,0,0.9950648594155008,5091.118939784236,,0,True,O4,LGBM_REGRESSION,CAPACITY
2025-01-10,2025-01-13,10,50,0,10000000,0.05,10,10,0,0.9899999999999999,49500.0,50500.0,10,,O4,LGBM_REGRESSION,CAPACITY
,2025-04-09,10,50,0,10000000,0.05,0,10,0,0.9950648594155008,50911.18939784236,,0,True,O4,LGBM_REGRESSION,CAPACITY
2025-01-10,2025-01-13,10,50,0,10000000,0.1,10,10,0,0.9899999999999999,49500.0,50500.0,10,,O4,LGBM_REGRESSION,CAPACITY
,2025-04-09,10,50,0,10000000,0.1,0,10,0,0.9950648594155008,50911.18939784236,,0,True,O4,LGBM_REGRESSION,CAPACITY
2025-01-10,2025-01-13,10,50,0,10000000,0.2,10,10,0,0.9899999999999999,49500.0,50500.0,10,,O4,LGBM_REGRESSION,CAPACITY
,2025-04-09,10,50,0,10000000,0.2,0,10,0,0.9950648594155008,50911.18939784236,,0,True,O4,LGBM_REGRESSION,CAPACITY
2025-01-10,2025-01-13,10,50,0,50000000,0.05,10,9,1,0.8909999999999999,222750.0,5227250.0,10,,O4,LGBM_REGRESSION,CAPACITY
,2025-04-09,10,50,0,50000000,0.05,0,9,0,0.8902241549183612,211951.1906438214,,0,True,O4,LGBM_REGRESSION,CAPACITY
2025-01-10,2025-01-13,10,50,0,50000000,0.1,10,10,0,0.9899999999999999,247500.0,252500.0,10,,O4,LGBM_REGRESSION,CAPACITY
,2025-04-09,10,50,0,50000000,0.1,0,10,0,0.995064859415501,254555.9469892118,,0,True,O4,LGBM_REGRESSION,CAPACITY
2025-01-10,2025-01-13,10,50,0,50000000,0.2,10,10,0,0.9899999999999999,247500.0,252500.0,10,,O4,LGBM_REGRESSION,CAPACITY
,2025-04-09,10,50,0,50000000,0.2,0,10,0,0.995064859415501,254555.9469892118,,0,True,O4,LGBM_REGRESSION,CAPACITY
2025-01-10,2025-01-13,5,0,0,1000000,0.1,5,5,0,1.0,0.0,0.0,5,,O4,LAMBDAMART,K_SENSITIVITY
,2025-04-09,5,0,0,1000000,0.1,0,5,0,1.0,0.0,,0,True,O4,LAMBDAMART,K_SENSITIVITY
2025-01-10,2025-01-13,5,30,0,1000000,0.1,5,5,0,0.994,2982.0,3018.0,5,,O4,LAMBDAMART,K_SENSITIVITY
,2025-04-09,5,30,0,1000000,0.1,0,5,0,0.9976996647422982,3926.894018744752,,0,True,O4,LAMBDAMART,K_SENSITIVITY
2025-01-10,2025-01-13,5,50,0,1000000,0.1,5,5,0,0.99,4950.0,5050.0,5,,O4,LAMBDAMART,K_SENSITIVITY
,2025-04-09,5,50,0,1000000,0.1,0,5,0,0.9961413480284315,6518.486047212113,,0,True,O4,LAMBDAMART,K_SENSITIVITY
2025-01-10,2025-01-13,5,100,0,1000000,0.1,5,5,0,0.98,9800.0,10200.0,5,,O4,LAMBDAMART,K_SENSITIVITY
,2025-04-09,5,100,0,1000000,0.1,0,5,0,0.9921582408612227,12905.28550761186,,0,True,O4,LAMBDAMART,K_SENSITIVITY
2025-01-10,2025-01-13,10,0,0,1000000,0.1,10,10,0,0.9999999999999999,0.0,0.0,10,,O4,LAMBDAMART,K_SENSITIVITY
,2025-04-09,10,0,0,1000000,0.1,0,10,0,1.0000000000000002,0.0,,0,True,O4,LAMBDAMART,K_SENSITIVITY
2025-01-10,2025-01-13,10,30,0,1000000,0.1,10,10,0,0.9940000000000002,2981.9999999999995,3018.0000000000005,10,,O4,LAMBDAMART,K_SENSITIVITY
,2025-04-09,10,30,0,1000000,0.1,0,10,0,0.9973844518780332,3452.5531193485886,,0,True,O4,LAMBDAMART,K_SENSITIVITY
2025-01-10,2025-01-13,10,50,0,1000000,0.1,10,10,0,0.9899999999999999,4950.0,5050.0,10,,O4,LAMBDAMART,K_SENSITIVITY
,2025-04-09,10,50,0,1000000,0.1,0,10,0,0.9956135392526039,5731.099242379448,,0,True,O4,LAMBDAMART,K_SENSITIVITY
2025-01-10,2025-01-13,10,100,0,1000000,0.1,10,10,0,0.9799999999999999,9800.0,10200.0,10,,O4,LAMBDAMART,K_SENSITIVITY
,2025-04-09,10,100,0,1000000,0.1,0,10,0,0.9910904726098612,11346.418702084564,,0,True,O4,LAMBDAMART,K_SENSITIVITY
2025-01-10,2025-01-13,15,0,0,1000000,0.1,15,15,0,0.9999999999999999,0.0,1.4551915228366852e-10,15,,O4,LAMBDAMART,K_SENSITIVITY
,2025-04-09,15,0,0,1000000,0.1,0,15,0,0.9999999999999998,0.0,,0,True,O4,LAMBDAMART,K_SENSITIVITY
2025-01-10,2025-01-13,15,30,0,1000000,0.1,15,15,0,0.9940000000000003,2982.0000000000005,3018.000000000145,15,,O4,LAMBDAMART,K_SENSITIVITY
,2025-04-09,15,30,0,1000000,0.1,0,15,0,0.9971216053724435,3136.449369593916,,0,True,O4,LAMBDAMART,K_SENSITIVITY
2025-01-10,2025-01-13,15,50,0,1000000,0.1,15,15,0,0.9900000000000004,4950.0,5050.0,15,,O4,LAMBDAMART,K_SENSITIVITY
,2025-04-09,15,50,0,1000000,0.1,0,15,0,0.9951735881048034,5206.3797382595185,,0,True,O4,LAMBDAMART,K_SENSITIVITY
2025-01-10,2025-01-13,15,100,0,1000000,0.1,15,15,0,0.9800000000000002,9800.0,10199.999999999774,15,,O4,LAMBDAMART,K_SENSITIVITY
,2025-04-09,15,100,0,1000000,0.1,0,15,0,0.9902013338541023,10307.58008786733,,0,True,O4,LAMBDAMART,K_SENSITIVITY
2025-01-10,2025-01-13,20,0,0,1000000,0.1,20,20,0,1.0000000000000002,0.0,0.0,20,,O4,LAMBDAMART,K_SENSITIVITY
,2025-04-09,20,0,0,1000000,0.1,0,20,0,1.0,0.0,,0,True,O4,LAMBDAMART,K_SENSITIVITY
2025-01-10,2025-01-13,20,30,0,1000000,0.1,20,20,0,0.9939999999999998,2981.999999999999,3018.000000000001,20,,O4,LAMBDAMART,K_SENSITIVITY
,2025-04-09,20,30,0,1000000,0.1,0,20,0,0.997166794032837,3186.619066108087,,0,True,O4,LAMBDAMART,K_SENSITIVITY
2025-01-10,2025-01-13,20,50,0,1000000,0.1,20,20,0,0.9899999999999999,4950.0,5050.0,20,,O4,LAMBDAMART,K_SENSITIVITY
,2025-04-09,20,50,0,1000000,0.1,0,20,0,0.9952492134812266,5289.659415571773,,0,True,O4,LAMBDAMART,K_SENSITIVITY
2025-01-10,2025-01-13,20,100,0,1000000,0.1,20,20,0,0.9800000000000003,9800.0,10200.0,20,,O4,LAMBDAMART,K_SENSITIVITY
,2025-04-09,20,100,0,1000000,0.1,0,20,0,0.9903541146594014,10472.45702476836,,0,True,O4,LAMBDAMART,K_SENSITIVITY
