date,equity_before_terminal_liquidation,equity,positions,terminal_liquidation_cost
2024-09-30,17.440260700182694,17.440260700182694,77,
2024-10-01,16.825446762759587,16.825446762759587,77,
2024-10-02,16.244810395900558,16.244810395900558,77,
2024-10-03,16.166664499897994,16.166664499897994,77,
2024-10-04,16.54997374336744,16.54997374336744,77,
2024-10-07,16.557438383189936,16.557438383189936,77,
2024-10-08,16.499915860794506,16.499915860794506,77,
2024-10-09,16.61487648609985,16.61487648609985,77,
2024-10-10,16.45146509528662,16.45146509528662,77,
2024-10-11,16.29506211819631,16.29506211819631,77,
2024-10-14,15.90667054412935,15.90667054412935,77,
2024-10-15,16.210589197719187,16.210589197719187,77,
2024-10-16,16.40691775705297,16.40691775705297,77,
2024-10-17,16.56064879473621,16.56064879473621,77,
2024-10-18,16.2680188888269,16.2680188888269,77,
2024-10-21,16.02193144886336,16.02193144886336,77,
