date,nav,outer_fold,architecture,cost_bps
2022-05-18,1.4945552026336935,O1,LAMBDAMART,50
2022-05-20,1.4996428739301155,O1,LAMBDAMART,50
2022-05-23,1.482610311255769,O1,LAMBDAMART,50
2022-05-24,1.4842348467483995,O1,LAMBDAMART,50
2022-05-25,1.5290445061137006,O1,LAMBDAMART,50
2022-05-26,1.5591580218300636,O1,LAMBDAMART,50
2022-05-27,1.5449386838006336,O1,LAMBDAMART,50
2022-05-30,1.603960058238727,O1,LAMBDAMART,50
2022-05-31,1.6215449385568264,O1,LAMBDAMART,50
2022-06-01,1.632716302700178,O1,LAMBDAMART,50
2022-06-02,1.6641511067515065,O1,LAMBDAMART,50
2022-06-03,1.6956263252942194,O1,LAMBDAMART,50
2022-06-06,1.7322547587538635,O1,LAMBDAMART,50
2022-06-07,1.744773446389951,O1,LAMBDAMART,50
2022-06-08,1.6859807122842363,O1,LAMBDAMART,50
2022-06-09,1.7134990126044782,O1,LAMBDAMART,50
2022-06-10,1.684158577091143,O1,LAMBDAMART,50
2022-06-13,1.653108668579236,O1,LAMBDAMART,50
2022-06-14,1.6562419217872169,O1,LAMBDAMART,50
2022-06-15,1.6747938575636587,O1,LAMBDAMART,50
2022-06-16,1.6466427810967381,O1,LAMBDAMART,50
2022-06-17,1.6713561035215234,O1,LAMBDAMART,50
2022-06-20,1.6825531128603537,O1,LAMBDAMART,50
2022-06-21,1.6982215125095161,O1,LAMBDAMART,50
2022-06-22,1.686115320408775,O1,LAMBDAMART,50
2022-06-23,1.6597358442425043,O1,LAMBDAMART,50
2022-06-24,1.6602610457764218,O1,LAMBDAMART,50
2022-06-27,1.6391045569914897,O1,LAMBDAMART,50
2022-06-28,1.6219106764108413,O1,LAMBDAMART,50
2022-06-29,1.5683436606955625,O1,LAMBDAMART,50
2022-06-30,1.5719056293243245,O1,LAMBDAMART,50
2022-07-01,1.6033973384310696,O1,LAMBDAMART,50
2022-07-04,1.5615236240551085,O1,LAMBDAMART,50
2022-07-05,1.5372435603040422,O1,LAMBDAMART,50
2022-07-06,1.5557360769890844,O1,LAMBDAMART,50
2022-07-07,1.570984842422414,O1,LAMBDAMART,50
2022-07-08,1.573732222669801,O1,LAMBDAMART,50
2022-07-13,1.5478036910236903,O1,LAMBDAMART,50
2022-07-14,1.5188086841541906,O1,LAMBDAMART,50
2022-07-18,1.5639599037863523,O1,LAMBDAMART,50
2022-07-19,1.5893028378895833,O1,LAMBDAMART,50
2022-07-20,1.6038350420921197,O1,LAMBDAMART,50
2022-07-21,1.5896942142156114,O1,LAMBDAMART,50
2022-07-22,1.5836068890631783,O1,LAMBDAMART,50
2022-07-25,1.5976809032462076,O1,LAMBDAMART,50
2022-07-26,1.5755157752339093,O1,LAMBDAMART,50
2022-07-27,1.5640454213726995,O1,LAMBDAMART,50
2022-07-28,1.5667771093765517,O1,LAMBDAMART,50
2022-07-29,1.603570271991821,O1,LAMBDAMART,50
2022-08-01,1.6482946950315318,O1,LAMBDAMART,50
2022-08-02,1.6540001972713108,O1,LAMBDAMART,50
2022-08-03,1.6881318742169702,O1,LAMBDAMART,50
2022-08-04,1.710692136469826,O1,LAMBDAMART,50
2022-08-05,1.7368696396335324,O1,LAMBDAMART,50
2022-08-08,1.7715641996116922,O1,LAMBDAMART,50
2022-08-09,1.7678775936059035,O1,LAMBDAMART,50
2022-08-10,1.808187302407626,O1,LAMBDAMART,50
2022-08-11,1.8340390440166003,O1,LAMBDAMART,50
2022-08-12,1.823031991243122,O1,LAMBDAMART,50
2022-08-15,1.8220671790524277,O1,LAMBDAMART,50
2022-08-16,1.8641874089411763,O1,LAMBDAMART,50
2022-08-17,1.8970871638982314,O1,LAMBDAMART,50
2022-08-18,1.9088754159712202,O1,LAMBDAMART,50
2022-08-19,1.9224536999459407,O1,LAMBDAMART,50
2022-08-22,1.954006396294625,O1,LAMBDAMART,50
2022-08-23,1.9873078149410992,O1,LAMBDAMART,50
2022-08-24,1.960844861708702,O1,LAMBDAMART,50
2022-08-25,2.000918468917038,O1,LAMBDAMART,50
2022-08-26,1.968266340216079,O1,LAMBDAMART,50
2022-08-29,1.9617401203915743,O1,LAMBDAMART,50
2022-08-31,1.9581122690515405,O1,LAMBDAMART,50
2022-09-01,1.9437531437986488,O1,LAMBDAMART,50
2022-09-02,1.9718950971324847,O1,LAMBDAMART,50
2022-09-05,2.026688005989568,O1,LAMBDAMART,50
2022-09-06,2.045418409846415,O1,LAMBDAMART,50
2022-09-07,2.027036885929107,O1,LAMBDAMART,50
2022-09-08,2.0764822958157545,O1,LAMBDAMART,50
2022-09-09,2.119767642373475,O1,LAMBDAMART,50
2022-09-12,2.1541758449295374,O1,LAMBDAMART,50
2022-09-13,2.0488580795535447,O1,LAMBDAMART,50
2022-09-14,2.060110585633635,O1,LAMBDAMART,50
2022-09-15,2.039620628240263,O1,LAMBDAMART,50
2022-09-16,2.0514174094978777,O1,LAMBDAMART,50
2022-09-19,1.9830759503251845,O1,LAMBDAMART,50
2022-09-20,2.0459669999393015,O1,LAMBDAMART,50
2022-09-21,2.032377118776207,O1,LAMBDAMART,50
2022-09-22,2.080764924623089,O1,LAMBDAMART,50
2022-09-23,2.068554802485376,O1,LAMBDAMART,50
2022-09-26,2.0608454497636504,O1,LAMBDAMART,50
2022-09-27,2.070399795736741,O1,LAMBDAMART,50
2022-09-28,2.016959837382925,O1,LAMBDAMART,50
2022-09-29,1.9539445360346526,O1,LAMBDAMART,50
2022-09-30,1.9882363443311726,O1,LAMBDAMART,50
2022-10-03,2.0788883553020523,O1,LAMBDAMART,50
2022-10-04,2.1410105282873455,O1,LAMBDAMART,50
2022-10-05,2.1887373533463843,O1,LAMBDAMART,50
2022-10-06,2.236344538402911,O1,LAMBDAMART,50
2022-10-07,2.234499213565792,O1,LAMBDAMART,50
2022-10-10,2.2507865332050967,O1,LAMBDAMART,50
2022-10-11,2.2203674534649673,O1,LAMBDAMART,50
2022-10-12,2.1673530906584393,O1,LAMBDAMART,50
2022-10-13,2.2053942672780433,O1,LAMBDAMART,50
2022-10-14,2.2282798434615,O1,LAMBDAMART,50
2022-10-17,2.335294459467379,O1,LAMBDAMART,50
2022-10-18,2.353700355763886,O1,LAMBDAMART,50
2022-10-19,2.3754439516020995,O1,LAMBDAMART,50
2022-10-20,2.3867190113938355,O1,LAMBDAMART,50
2022-10-21,2.4291796300092203,O1,LAMBDAMART,50
2022-10-24,2.462880186685803,O1,LAMBDAMART,50
2022-10-25,2.4939007378016202,O1,LAMBDAMART,50
2022-10-26,2.480677577306892,O1,LAMBDAMART,50
2022-10-27,2.4629731156509744,O1,LAMBDAMART,50
2022-10-28,2.4370070143352685,O1,LAMBDAMART,50
2022-10-31,2.527561590992908,O1,LAMBDAMART,50
2022-11-01,2.5899834844542147,O1,LAMBDAMART,50
2022-11-02,2.5877041045572287,O1,LAMBDAMART,50
2022-11-03,2.6261605796740106,O1,LAMBDAMART,50
2022-11-04,2.6924004574928064,O1,LAMBDAMART,50
2022-11-07,2.759569575729318,O1,LAMBDAMART,50
2022-11-08,2.754467611926157,O1,LAMBDAMART,50
2022-11-09,2.76834715976699,O1,LAMBDAMART,50
2022-11-10,2.8050949668649814,O1,LAMBDAMART,50
2022-11-11,2.8199803833446997,O1,LAMBDAMART,50
2022-02-21,1.0,O1,LAMBDAMART,100
2022-02-22,0.9927154962112881,O1,LAMBDAMART,100
2022-02-23,0.9962531917606431,O1,LAMBDAMART,100
2022-02-24,0.921442093671503,O1,LAMBDAMART,100
2022-02-25,0.9748980892728656,O1,LAMBDAMART,100
2022-02-28,0.9729729697578481,O1,LAMBDAMART,100
2022-03-01,1.005877191882169,O1,LAMBDAMART,100
2022-03-02,1.027011685299594,O1,LAMBDAMART,100
2022-03-03,1.053706722836638,O1,LAMBDAMART,100
2022-03-04,1.0431743950106775,O1,LAMBDAMART,100
2022-03-07,1.0534632049302455,O1,LAMBDAMART,100
2022-03-08,1.0683799266745209,O1,LAMBDAMART,100
2022-03-09,1.0920923515928924,O1,LAMBDAMART,100
2022-03-10,1.1003214169276143,O1,LAMBDAMART,100
2022-03-11,1.0947279088958604,O1,LAMBDAMART,100
2022-03-14,1.1078294937866262,O1,LAMBDAMART,100
2022-03-15,1.1050490426044115,O1,LAMBDAMART,100
2022-03-16,1.108798001942584,O1,LAMBDAMART,100
2022-03-17,1.1310063163196122,O1,LAMBDAMART,100
2022-03-18,1.1361609921604992,O1,LAMBDAMART,100
2022-03-21,1.166383767726103,O1,LAMBDAMART,100
2022-03-22,1.1956760533747284,O1,LAMBDAMART,100
2022-03-23,1.1913789978722094,O1,LAMBDAMART,100
2022-03-24,1.1920439166232424,O1,LAMBDAMART,100
2022-03-25,1.198596758133578,O1,LAMBDAMART,100
2022-03-28,1.2032010100303585,O1,LAMBDAMART,100
2022-03-29,1.2271868678883742,O1,LAMBDAMART,100
2022-03-30,1.2420537363066233,O1,LAMBDAMART,100
2022-03-31,1.2533823472597898,O1,LAMBDAMART,100
2022-04-01,1.2598853743276324,O1,LAMBDAMART,100
2022-04-04,1.2906324096608417,O1,LAMBDAMART,100
2022-04-05,1.307648326328965,O1,LAMBDAMART,100
2022-04-06,1.3325722301475518,O1,LAMBDAMART,100
2022-04-07,1.3754478626379885,O1,LAMBDAMART,100
2022-04-08,1.4239697355944323,O1,LAMBDAMART,100
2022-04-11,1.4655354856875706,O1,LAMBDAMART,100
2022-04-12,1.4410142476618526,O1,LAMBDAMART,100
2022-04-13,1.4234870644309545,O1,LAMBDAMART,100
2022-04-14,1.4115858719651715,O1,LAMBDAMART,100
2022-04-15,1.4387926843493646,O1,LAMBDAMART,100
2022-04-18,1.4338603614332335,O1,LAMBDAMART,100
2022-04-19,1.419194468359064,O1,LAMBDAMART,100
2022-04-20,1.4223253095076105,O1,LAMBDAMART,100
2022-04-21,1.4431513447411228,O1,LAMBDAMART,100
2022-04-22,1.3971785734088311,O1,LAMBDAMART,100
2022-04-25,1.4023662842366977,O1,LAMBDAMART,100
2022-04-26,1.3996126084501057,O1,LAMBDAMART,100
2022-04-27,1.4178988016550085,O1,LAMBDAMART,100
2022-04-28,1.4155975945931976,O1,LAMBDAMART,100
2022-04-29,1.425517716685029,O1,LAMBDAMART,100
2022-05-05,1.4526632687596368,O1,LAMBDAMART,100
2022-05-06,1.4476715037523094,O1,LAMBDAMART,100
2022-05-09,1.46023254778027,O1,LAMBDAMART,100
2022-05-10,1.4792450571624136,O1,LAMBDAMART,100
2022-05-11,1.4701148030495905,O1,LAMBDAMART,100
2022-05-12,1.4424052426100924,O1,LAMBDAMART,100
2022-05-13,1.4824908478052496,O1,LAMBDAMART,100
2022-05-16,1.4761440137707231,O1,LAMBDAMART,100
2022-05-17,1.4826020636159376,O1,LAMBDAMART,100
2022-05-18,1.4895552026336936,O1,LAMBDAMART,100
2022-05-20,1.4946428739301156,O1,LAMBDAMART,100
2022-05-23,1.468079121174738,O1,LAMBDAMART,100
2022-05-24,1.469698290607607,O1,LAMBDAMART,100
2022-05-25,1.5143599376265326,O1,LAMBDAMART,100
2022-05-26,1.5443739843404096,O1,LAMBDAMART,100
2022-05-27,1.5302016147016224,O1,LAMBDAMART,100
2022-05-30,1.5890280335823508,O1,LAMBDAMART,100
2022-05-31,1.606554828669866,O1,LAMBDAMART,100
2022-06-01,1.6176892922912665,O1,LAMBDAMART,100
2022-06-02,1.6490202629465947,O1,LAMBDAMART,100
2022-06-03,1.6803915145987938,O1,LAMBDAMART,100
2022-06-06,1.7168989594042678,O1,LAMBDAMART,100
2022-06-07,1.7293762961272527,O1,LAMBDAMART,100
2022-06-08,1.6707777623490592,O1,LAMBDAMART,100
2022-06-09,1.69820516601317,O1,LAMBDAMART,100
2022-06-10,1.668961645914179,O1,LAMBDAMART,100
2022-06-13,1.6380142994364115,O1,LAMBDAMART,100
2022-06-14,1.6411372030866034,O1,LAMBDAMART,100
2022-06-15,1.6596278593178986,O1,LAMBDAMART,100
2022-06-16,1.631569769652036,O1,LAMBDAMART,100
2022-06-17,1.656201460640862,O1,LAMBDAMART,100
2022-06-20,1.6673614847482017,O1,LAMBDAMART,100
2022-06-21,1.6829781295608206,O1,LAMBDAMART,100
2022-06-22,1.6709119258448137,O1,LAMBDAMART,100
2022-06-23,1.64461958464495,O1,LAMBDAMART,100
2022-06-24,1.6451430513673906,O1,LAMBDAMART,100
2022-06-27,1.624056445317353,O1,LAMBDAMART,100
2022-06-28,1.6069193584424388,O1,LAMBDAMART,100
2022-06-29,1.553529281802276,O1,LAMBDAMART,100
2022-06-30,1.5570794847684122,O1,LAMBDAMART,100
2022-07-01,1.5884671725140873,O1,LAMBDAMART,100
2022-07-04,1.5467317726623613,O1,LAMBDAMART,100
2022-07-05,1.5225319092354401,O1,LAMBDAMART,100
2022-07-06,1.540963342644606,O1,LAMBDAMART,100
2022-07-07,1.5561617393497846,O1,LAMBDAMART,100
2022-07-08,1.5589000446297971,O1,LAMBDAMART,100
2022-07-13,1.5330571584195447,O1,LAMBDAMART,100
2022-07-14,1.5041579259670061,O1,LAMBDAMART,100
2022-07-18,1.5491600050331793,O1,LAMBDAMART,100
2022-07-19,1.5744192280081903,O1,LAMBDAMART,100
2022-07-20,1.5889034303809315,O1,LAMBDAMART,100
2022-07-21,1.5748093115654456,O1,LAMBDAMART,100
2022-07-22,1.5687420936687182,O1,LAMBDAMART,100
2022-07-25,1.5827696194853629,O1,LAMBDAMART,100
2022-07-26,1.5606777058793173,O1,LAMBDAMART,100
2022-07-27,1.5492452401434096,O1,LAMBDAMART,100
2022-07-28,1.551967905013483,O1,LAMBDAMART,100
2022-07-29,1.588639534851972,O1,LAMBDAMART,100
2022-08-01,1.6332162270923822,O1,LAMBDAMART,100
2022-08-02,1.6389028832890156,O1,LAMBDAMART,100
2022-08-03,1.672921818703897,O1,LAMBDAMART,100
2022-08-04,1.6954075613688293,O1,LAMBDAMART,100
2022-08-05,1.7214985967101866,O1,LAMBDAMART,100
2022-08-08,1.756078555879022,O1,LAMBDAMART,100
2022-08-09,1.7524041272299191,O1,LAMBDAMART,100
2022-08-10,1.7925806876286867,O1,LAMBDAMART,100
2022-08-11,1.8183470374496482,O1,LAMBDAMART,100
2022-08-12,1.8073763424555136,O1,LAMBDAMART,100
2022-08-15,1.8064147171695668,O1,LAMBDAMART,100
2022-08-16,1.8483958182601048,O1,LAMBDAMART,100
2022-08-17,1.881186900890806,O1,LAMBDAMART,100
2022-08-18,1.881441128423226,O1,LAMBDAMART,100
2022-08-19,1.894905789353474,O1,LAMBDAMART,100
2022-08-22,1.9261944528223678,O1,LAMBDAMART,100
2022-08-23,1.9592172052854782,O1,LAMBDAMART,100
2022-08-24,1.9329756939759035,O1,LAMBDAMART,100
2022-08-25,1.9727139653448598,O1,LAMBDAMART,100
2022-08-26,1.940335069570714,O1,LAMBDAMART,100
2022-08-29,1.9338634611364804,O1,LAMBDAMART,100
2022-08-31,1.9302659676468872,O1,LAMBDAMART,100
2022-09-01,1.9160269995162236,O1,LAMBDAMART,100
2022-09-02,1.9439334610588181,O1,LAMBDAMART,100
2022-09-05,1.9982678629991626,O1,LAMBDAMART,100
2022-09-06,2.0168415308859586,O1,LAMBDAMART,100
2022-09-07,1.998613823512288,O1,LAMBDAMART,100
2022-09-08,2.047645474339472,O1,LAMBDAMART,100
2022-09-09,2.0905686092314104,O1,LAMBDAMART,100
2022-09-12,2.124688884039274,O1,LAMBDAMART,100
2022-09-13,2.0202524174460548,O1,LAMBDAMART,100
2022-09-14,2.0314107625849576,O1,LAMBDAMART,100
2022-09-15,2.0110922651009884,O1,LAMBDAMART,100
2022-09-16,2.022790330924166,O1,LAMBDAMART,100
2022-09-19,1.955020752901503,O1,LAMBDAMART,100
2022-09-20,2.017385530378395,O1,LAMBDAMART,100
2022-09-21,2.0039093693050143,O1,LAMBDAMART,100
2022-09-22,2.0518922661202463,O1,LAMBDAMART,100
2022-09-23,2.0397843182523645,O1,LAMBDAMART,100
2022-09-26,2.0321394773738715,O1,LAMBDAMART,100
2022-09-27,2.0416138726050703,O1,LAMBDAMART,100
2022-09-28,1.9886210996817515,O1,LAMBDAMART,100
2022-09-29,1.9261331102088879,O1,LAMBDAMART,100
2022-09-30,1.9601379647440653,O1,LAMBDAMART,100
2022-10-03,2.0500313999263367,O1,LAMBDAMART,100
2022-10-04,2.1116337347320058,O1,LAMBDAMART,100
2022-10-05,2.1589611818448833,O1,LAMBDAMART,100
2022-10-06,2.2061699901024734,O1,LAMBDAMART,100
2022-10-07,2.2043401069387234,O1,LAMBDAMART,100
2022-10-10,2.2204911343302625,O1,LAMBDAMART,100
2022-10-11,2.190326601369134,O1,LAMBDAMART,100
2022-10-12,2.137755862610686,O1,LAMBDAMART,100
2022-10-13,2.1754787107647133,O1,LAMBDAMART,100
2022-10-14,2.1981727805070532,O1,LAMBDAMART,100
2022-10-17,2.3042918984885654,O1,LAMBDAMART,100
2022-10-18,2.3225437742934294,O1,LAMBDAMART,100
2022-10-19,2.344105419779043,O1,LAMBDAMART,100
2022-10-20,2.3552861299001915,O1,LAMBDAMART,100
2022-10-21,2.3973914381710397,O1,LAMBDAMART,100
2022-10-24,2.430809988678276,O1,LAMBDAMART,100
2022-10-25,2.4615709599042077,O1,LAMBDAMART,100
2022-10-26,2.448458450781608,O1,LAMBDAMART,100
2022-10-27,2.430902140014112,O1,LAMBDAMART,100
2022-10-28,2.4051533229657016,O1,LAMBDAMART,100
2022-10-31,2.4949501391648083,O1,LAMBDAMART,100
2022-11-01,2.556849686386338,O1,LAMBDAMART,100
2022-11-02,2.554589380334316,O1,LAMBDAMART,100
2022-11-03,2.592724051768792,O1,LAMBDAMART,100
2022-11-04,2.658409634464783,O1,LAMBDAMART,100
2022-11-07,2.7250166816971237,O1,LAMBDAMART,100
2022-11-08,2.7199574111136062,O1,LAMBDAMART,100
2022-11-09,2.7337208149347303,O1,LAMBDAMART,100
2022-11-10,2.7701611164798887,O1,LAMBDAMART,100
2022-11-11,2.7849219718337817,O1,LAMBDAMART,100
2023-02-02,1.0,O2,FACTOR_COMPOSITE,0
2023-02-03,1.0605783275611103,O2,FACTOR_COMPOSITE,0
2023-02-06,1.0425720960018574,O2,FACTOR_COMPOSITE,0
2023-02-07,0.951046019029121,O2,FACTOR_COMPOSITE,0
2023-02-08,0.8846301046818863,O2,FACTOR_COMPOSITE,0
2023-02-15,1.0420980718799862,O2,FACTOR_COMPOSITE,0
2023-02-16,1.0413813081744436,O2,FACTOR_COMPOSITE,0
2023-02-17,1.0360264619161572,O2,FACTOR_COMPOSITE,0
2023-02-20,1.0671339566025329,O2,FACTOR_COMPOSITE,0
2023-02-21,1.066790738680656,O2,FACTOR_COMPOSITE,0
2023-02-22,1.047092095917876,O2,FACTOR_COMPOSITE,0
2023-02-23,1.0525880659231381,O2,FACTOR_COMPOSITE,0
2023-02-24,1.0541346975582266,O2,FACTOR_COMPOSITE,0
2023-02-27,1.0638558541284469,O2,FACTOR_COMPOSITE,0
2023-02-28,1.0653087767066114,O2,FACTOR_COMPOSITE,0
2023-03-01,1.0711849768604573,O2,FACTOR_COMPOSITE,0
2023-03-02,1.052390741102243,O2,FACTOR_COMPOSITE,0
2023-03-03,1.0388704279196066,O2,FACTOR_COMPOSITE,0
2023-03-06,1.0718286520888445,O2,FACTOR_COMPOSITE,0
2023-03-07,1.0766942000188353,O2,FACTOR_COMPOSITE,0
2023-03-08,1.061003818260219,O2,FACTOR_COMPOSITE,0
2023-03-09,1.0589247012958884,O2,FACTOR_COMPOSITE,0
2023-03-10,1.0488227884722303,O2,FACTOR_COMPOSITE,0
2023-03-13,1.036017098676024,O2,FACTOR_COMPOSITE,0
2023-03-14,1.0170112594090708,O2,FACTOR_COMPOSITE,0
2023-03-15,1.0123231845268599,O2,FACTOR_COMPOSITE,0
2023-03-16,1.0292145010936913,O2,FACTOR_COMPOSITE,0
2023-03-17,1.017960941165223,O2,FACTOR_COMPOSITE,0
2023-03-20,0.9831471803231627,O2,FACTOR_COMPOSITE,0
2023-03-21,0.9763746063544381,O2,FACTOR_COMPOSITE,0
2023-03-22,0.9882992111720388,O2,FACTOR_COMPOSITE,0
2023-03-23,0.9929345548287575,O2,FACTOR_COMPOSITE,0
2023-03-24,0.9890310902567647,O2,FACTOR_COMPOSITE,0
2023-03-27,0.9812558669227405,O2,FACTOR_COMPOSITE,0
2023-03-28,0.9452549602223574,O2,FACTOR_COMPOSITE,0
2023-03-29,0.9586180367514024,O2,FACTOR_COMPOSITE,0
2023-03-30,0.955383744728615,O2,FACTOR_COMPOSITE,0
2023-03-31,0.9385279061357061,O2,FACTOR_COMPOSITE,0
2023-04-03,0.949923742174802,O2,FACTOR_COMPOSITE,0
2023-04-04,0.9885235582959482,O2,FACTOR_COMPOSITE,0
2023-04-05,0.9779681382793106,O2,FACTOR_COMPOSITE,0
2023-04-06,0.9746822880517914,O2,FACTOR_COMPOSITE,0
2023-04-07,0.9847897203516646,O2,FACTOR_COMPOSITE,0
2023-04-10,1.0188625932364521,O2,FACTOR_COMPOSITE,0
2023-04-11,1.0220339274184274,O2,FACTOR_COMPOSITE,0
2023-04-12,1.022702139381536,O2,FACTOR_COMPOSITE,0
2023-04-13,1.0223606736144681,O2,FACTOR_COMPOSITE,0
2023-04-14,1.0066403315281849,O2,FACTOR_COMPOSITE,0
2023-04-17,0.9983613778428093,O2,FACTOR_COMPOSITE,0
2023-04-18,0.9924297176072984,O2,FACTOR_COMPOSITE,0
2023-04-19,0.9946818876627406,O2,FACTOR_COMPOSITE,0
2023-04-20,0.9892095722526455,O2,FACTOR_COMPOSITE,0
2023-04-24,0.9961327168955383,O2,FACTOR_COMPOSITE,0
2023-04-25,0.9687376203201774,O2,FACTOR_COMPOSITE,0
2023-04-26,0.9421424810855886,O2,FACTOR_COMPOSITE,0
2023-04-27,0.9396543711734235,O2,FACTOR_COMPOSITE,0
2023-04-28,0.9154977621076558,O2,FACTOR_COMPOSITE,0
2023-05-02,0.8884430844192539,O2,FACTOR_COMPOSITE,0
2023-05-03,0.882253711368265,O2,FACTOR_COMPOSITE,0
2023-05-04,0.8820168809409864,O2,FACTOR_COMPOSITE,0
2023-05-05,0.8745765620676808,O2,FACTOR_COMPOSITE,0
2023-05-08,0.9027953423701451,O2,FACTOR_COMPOSITE,0
2023-05-09,0.917027963082391,O2,FACTOR_COMPOSITE,0
2023-05-10,0.9128373702382264,O2,FACTOR_COMPOSITE,0
2023-05-11,0.9879767759863625,O2,FACTOR_COMPOSITE,0
2023-05-12,0.9745952960630075,O2,FACTOR_COMPOSITE,0
2023-05-15,0.9006044113606065,O2,FACTOR_COMPOSITE,0
2023-05-16,0.8871351189847329,O2,FACTOR_COMPOSITE,0
2023-05-17,0.9013053470573659,O2,FACTOR_COMPOSITE,0
2023-05-18,0.8808785716053905,O2,FACTOR_COMPOSITE,0
2023-05-22,0.8578730708168835,O2,FACTOR_COMPOSITE,0
2023-05-23,0.856645642179708,O2,FACTOR_COMPOSITE,0
2023-05-24,0.8516974436068077,O2,FACTOR_COMPOSITE,0
2023-05-25,0.8559750765591602,O2,FACTOR_COMPOSITE,0
2023-05-26,0.8738149385090414,O2,FACTOR_COMPOSITE,0
2023-05-29,0.8910557044096739,O2,FACTOR_COMPOSITE,0
2023-05-30,0.925724526743865,O2,FACTOR_COMPOSITE,0
2023-05-31,0.9224773620731391,O2,FACTOR_COMPOSITE,0
2023-06-01,0.9452952755422173,O2,FACTOR_COMPOSITE,0
2023-06-02,0.9619522961381037,O2,FACTOR_COMPOSITE,0
2023-06-05,1.0048369750575479,O2,FACTOR_COMPOSITE,0
2023-06-06,1.007688109051181,O2,FACTOR_COMPOSITE,0
2023-06-07,1.025395908809927,O2,FACTOR_COMPOSITE,0
2023-06-08,1.0324910054780227,O2,FACTOR_COMPOSITE,0
2023-06-09,1.0306416019025892,O2,FACTOR_COMPOSITE,0
2023-06-12,1.0229888856099403,O2,FACTOR_COMPOSITE,0
2023-06-13,1.0068694227925514,O2,FACTOR_COMPOSITE,0
2023-06-14,0.9993010927892353,O2,FACTOR_COMPOSITE,0
2023-06-15,1.022582394098863,O2,FACTOR_COMPOSITE,0
2023-06-16,1.0237515010343647,O2,FACTOR_COMPOSITE,0
2023-06-19,0.9986123068758876,O2,FACTOR_COMPOSITE,0
2023-06-20,1.0023311719635297,O2,FACTOR_COMPOSITE,0
2023-06-21,0.9943647887586176,O2,FACTOR_COMPOSITE,0
2023-06-22,1.0287939449754995,O2,FACTOR_COMPOSITE,0
2023-06-23,1.0550122363793775,O2,FACTOR_COMPOSITE,0
2023-06-26,1.0722135579236796,O2,FACTOR_COMPOSITE,0
2023-06-27,1.075477186956151,O2,FACTOR_COMPOSITE,0
2023-07-03,1.111087399426945,O2,FACTOR_COMPOSITE,0
2023-07-04,1.1090428987136947,O2,FACTOR_COMPOSITE,0
2023-07-05,1.1296752590189487,O2,FACTOR_COMPOSITE,0
2023-07-06,1.1383583374567818,O2,FACTOR_COMPOSITE,0
2023-07-07,1.1488832957470403,O2,FACTOR_COMPOSITE,0
2023-07-10,1.17117016666112,O2,FACTOR_COMPOSITE,0
2023-07-11,1.18285701149019,O2,FACTOR_COMPOSITE,0
2023-07-12,1.188104488619954,O2,FACTOR_COMPOSITE,0
2023-07-13,1.2109906094986373,O2,FACTOR_COMPOSITE,0
2023-07-14,1.2305177390708995,O2,FACTOR_COMPOSITE,0
2023-07-17,1.2610724570734386,O2,FACTOR_COMPOSITE,0
2023-07-18,1.2238666332072146,O2,FACTOR_COMPOSITE,0
2023-07-19,1.2693018400461333,O2,FACTOR_COMPOSITE,0
2023-07-20,1.3080609270085362,O2,FACTOR_COMPOSITE,0
2023-07-21,1.3354775174734042,O2,FACTOR_COMPOSITE,0
2023-07-24,1.3442151870982841,O2,FACTOR_COMPOSITE,0
2023-07-25,1.3465946467283096,O2,FACTOR_COMPOSITE,0
2023-07-26,1.3573506806972677,O2,FACTOR_COMPOSITE,0
2023-07-27,1.4003959775769996,O2,FACTOR_COMPOSITE,0
2023-07-28,1.4447256868499347,O2,FACTOR_COMPOSITE,0
2023-07-31,1.4737324719632101,O2,FACTOR_COMPOSITE,0
2023-08-01,1.47609323417277,O2,FACTOR_COMPOSITE,0
2023-08-02,1.5061208993285713,O2,FACTOR_COMPOSITE,0
2023-08-03,1.5470862309255193,O2,FACTOR_COMPOSITE,0
2023-08-04,1.5744903662400187,O2,FACTOR_COMPOSITE,0
2023-08-07,1.6325937917608286,O2,FACTOR_COMPOSITE,0
2023-08-08,1.6192761371219893,O2,FACTOR_COMPOSITE,0
2023-08-09,1.6178253186993916,O2,FACTOR_COMPOSITE,0
2023-08-10,1.5811875617678193,O2,FACTOR_COMPOSITE,0
2023-08-11,1.6532845357105217,O2,FACTOR_COMPOSITE,0
2023-08-14,1.642114028554744,O2,FACTOR_COMPOSITE,0
2023-08-15,1.626558792690183,O2,FACTOR_COMPOSITE,0
2023-08-16,1.6344028787121048,O2,FACTOR_COMPOSITE,0
2023-08-17,1.65140698262304,O2,FACTOR_COMPOSITE,0
2023-08-18,1.5925657470448848,O2,FACTOR_COMPOSITE,0
2023-08-21,1.6537068206394128,O2,FACTOR_COMPOSITE,0
2023-08-22,1.698863468064448,O2,FACTOR_COMPOSITE,0
2023-08-23,1.6560979095166093,O2,FACTOR_COMPOSITE,0
2023-08-24,1.6037838575308463,O2,FACTOR_COMPOSITE,0
2023-08-25,1.648585553153266,O2,FACTOR_COMPOSITE,0
2023-08-28,1.6708305344679693,O2,FACTOR_COMPOSITE,0
2023-08-29,1.6705257232837845,O2,FACTOR_COMPOSITE,0
2023-08-31,1.725100880426121,O2,FACTOR_COMPOSITE,0
2023-09-01,1.7355162649383913,O2,FACTOR_COMPOSITE,0
