date,nav,cash_weight,holdings,outer_fold,architecture,case,k,cost_bps,delay_sessions,capital_try,adv_limit_pct
2023-10-24,1.850267670782518,0.000815033292738255,10,O2,LGBM_REGRESSION,DELAY,10,50,1,1000000,0.1
2023-10-25,1.7130403580124072,0.000880323540021405,10,O2,LGBM_REGRESSION,DELAY,10,50,1,1000000,0.1
2023-10-26,1.8089510179257287,0.0008336487484853133,10,O2,LGBM_REGRESSION,DELAY,10,50,1,1000000,0.1
2023-10-27,1.870281090084901,0.0008063118213404814,10,O2,LGBM_REGRESSION,DELAY,10,50,1,1000000,0.1
2023-10-30,1.921877742330319,0.0007846647676644083,10,O2,LGBM_REGRESSION,DELAY,10,50,1,1000000,0.1
2023-10-31,1.8597241630735242,0.000806837764908711,10,O2,LGBM_REGRESSION,DELAY,10,50,1,1000000,0.1
2023-02-07,0.9127362096519508,0.005532814351613915,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-02-08,0.8443913734046602,0.005980639024813762,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-02-15,0.9902734342112217,0.005099601610561688,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-02-16,0.9886960803243157,0.005107737453903408,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-02-17,0.9996903947180574,0.005051563990893651,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-02-20,1.0460944625103974,0.004827479908345091,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-02-21,1.0589974363148018,0.004768661213735759,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-02-22,1.036608819185861,0.004871654481934858,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-02-23,1.0525295524083245,0.004797965043779477,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-02-24,1.0609741277672518,0.004759776763479976,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-02-27,1.0568930466068458,0.004778156140030461,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-02-28,1.064177510417842,0.004745448903554777,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-03-01,1.0780290393090057,0.004684474922156963,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-03-02,1.090906199063193,0.004629178937966112,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-03-03,1.077151101848066,0.0046882930271674285,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-03-06,1.1109048199485023,0.004545843990697691,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-03-07,1.1245884852582138,0.00449053148435935,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-03-08,1.1220622155192537,0.004500641702530751,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-03-09,1.1298658971291247,0.0044695569738245405,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-03-10,1.1228637993470665,0.004497428809207779,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-03-13,1.1038374256231465,0.004574949066570321,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-03-14,1.075517883172709,0.004695412395285165,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-03-15,1.0442918566226702,0.0048358128697202855,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-03-16,1.0586074359288637,0.004770418030900125,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-03-17,1.0459186217913838,0.004828291508330425,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-03-20,1.01279849693485,0.004986184335070996,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-03-21,1.0018927210906754,0.005040459815400689,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-03-22,1.0247500861958816,0.004928030812611895,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-03-23,1.0331366298020974,0.004888027250536411,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-03-24,1.0144246978612048,0.004978191097522893,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-03-27,1.0054609736033,0.005022571867610303,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-03-28,0.96366962813052,0.005240385140908503,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-03-29,0.9680649973727953,0.005216591875240872,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-03-30,0.9656665810578476,0.005229548271690147,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-03-31,0.954028960882962,0.00529334035659272,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-04-03,0.9547428287209984,0.005289382489277379,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-04-04,0.978551281219611,0.005160690192654968,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-04-05,0.9704479289732568,0.005203782551571776,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-04-06,0.9588754478416895,0.00526658599025236,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-04-07,0.9707741684781653,0.0052020337623081125,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-04-10,0.9971557088343321,0.005064404641380847,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-04-11,1.0060489808262405,0.005019636316168794,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-04-12,1.0092178599323545,0.005003874981303333,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-04-13,1.0053977358282968,0.00502288777867553,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-04-14,1.0012368938759975,0.005043761402409367,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-04-17,0.9940845011214151,0.005080051036207842,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-04-18,0.978480262909603,0.005161064756670054,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-04-19,0.9792435517222201,0.005157041872901219,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-04-20,0.9721822750790488,0.005194499148412659,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-04-24,0.969852095534288,0.0052069795211588145,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-04-25,0.9500336833402788,0.005315601002950138,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-04-26,0.9290891592057828,0.005435430980937193,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-04-27,0.9225705075939776,0.005473836371780594,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-04-28,0.8951081131029658,0.005641776592208242,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-05-02,0.8596551558632622,0.0058744485687738475,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-05-03,0.8409488053054444,0.0060051217959287894,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-05-04,0.8447932073712208,0.005977794276677841,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-05-05,0.8333286795007465,0.00606003384285957,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-05-08,0.8631112220351677,0.005850926127564863,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-05-09,0.8536988808198851,0.005915434719968267,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-05-10,0.8249968163688054,0.0027223002196144785,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-05-11,0.8764307932027244,0.002562540056557044,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-05-12,0.8606111478649805,0.002609644343968453,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-05-15,0.8379449790966755,0.0026802344669493287,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-05-16,0.8735598442937029,0.002570961828262501,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-05-17,0.8911488650640238,0.002520217555594026,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-05-18,0.86019040550724,0.0026109207914934616,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-05-22,0.8702073507254852,0.0025808665170544286,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-05-23,0.8835848460003206,0.0025417921375048454,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-05-24,0.8868996692595295,0.0025322920869472556,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-05-25,0.9040073614727451,0.0024843702718561943,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-05-26,0.9346646167810497,0.0024028822468072056,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-05-29,0.980602270590469,0.00229031594331276,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-05-30,1.0157152495942336,0.0022111403912457267,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-05-31,0.9934001533061657,0.0022608100138775213,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-06-01,1.012905298922417,0.002217274425132677,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-06-02,1.0409584979424373,0.002157520226619291,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-06-05,1.0682365955532431,0.00210242658202408,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-06-06,1.0538263004161819,0.0021311757103567143,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-06-07,1.0789058979279744,0.0020816356817543098,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-06-08,1.0715958332544264,0.0020958358969736758,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-06-09,1.1116915732781067,0.002020244704886506,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-06-12,1.1050834623142405,0.0020323252414607266,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-06-13,1.0757085138163904,0.0020878230352701184,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-06-14,1.0597307517308991,0.00211930154023911,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-06-15,1.0845405135725266,0.002070820763517614,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-06-16,1.0832629473824076,0.0020732630242814103,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-06-19,1.047139888423003,0.0021447841298113117,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-06-20,1.0273253818763577,0.002186151587416289,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-06-21,1.0305608084025661,0.002179288205092248,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-06-22,1.064794375309107,0.0021092232138529743,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-06-23,1.1010431993255703,0.002039782831189307,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-06-26,1.1448119012619882,0.001961797402618089,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-06-27,1.171392227931336,0.0019172818128973387,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-07-03,1.2155117369925017,0.0018476901094669554,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-07-04,1.218608898387575,0.001842994103648623,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-07-05,1.23774520944787,0.0018145002680995102,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-07-06,1.2591183296096862,0.001783699721914339,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-07-07,1.2722645018566188,0.001765268944550927,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-07-10,1.3063728434368755,0.001719179195790261,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-07-11,1.2935290668983639,0.001736249359875042,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-07-12,1.265270399949761,0.0017750269147774422,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-07-13,1.2514125698377734,0.0017946831193114752,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-07-14,1.2662807423801268,0.001773610653006241,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-07-17,1.2957607958541606,0.0017332589638209906,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-07-18,1.2498743750471653,0.0017968917990636409,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-07-19,1.3104499105459384,0.0017138304915801006,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-07-20,1.3421768434530972,0.0016733182555913526,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-07-21,1.3485877753940396,0.0016653636161916307,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-07-24,1.3302506808265608,0.0016883201390181174,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-07-25,1.294972819827095,0.0017343136319123023,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-07-26,1.3371628773470372,0.0016795927051444484,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-07-27,1.3689281249459446,0.0016406186515239643,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-07-28,1.3816190485623736,0.0016255486754608488,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-07-31,1.4093811941089713,0.0015935284391260264,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-08-01,1.3989199382775335,0.0016054449957639246,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-08-02,1.4047257082189242,0.0015988096474931362,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-08-03,1.3945523202809516,0.0016104731114925683,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-08-04,1.4135806956485821,0.0015887943442461775,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-08-07,1.4275994637139278,0.001573192671661084,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-08-08,1.4079811537196822,0.0010667886862121229,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-08-09,1.430453978864191,0.0010500291427625525,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-08-10,1.411602539065815,0.0010640519010273743,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-08-11,1.4665500239172835,0.0010241848833604916,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-08-14,1.4495662044206548,0.001036184729340015,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-08-15,1.4484257205490043,0.0010370006165167592,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-08-16,1.4386638514868435,0.0010440370512095158,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-08-17,1.4574521337490687,0.0010305781784574568,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-08-18,1.396943601876289,0.0010752176130594175,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-08-21,1.4477168605854323,0.0010375083734126423,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-08-22,1.4597914521690194,0.0010289266750783386,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-08-23,1.4210204693345896,0.0010569998093633286,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-08-24,1.374187921048409,0.0010930225351144947,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-08-25,1.411676841357345,0.0010639958956497717,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-08-28,1.4508530928375554,0.001035265646537945,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-08-29,1.459903934716154,0.0010288473984283652,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-08-31,1.515771530243176,0.000990926623979459,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-09-01,1.560606636110825,0.0009624580150006388,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-09-04,1.5895327573606826,0.0009449433226415882,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-09-05,1.6228634809449725,0.0009255358708999003,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-09-06,1.6666188619373035,0.0009012368691436022,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-09-07,1.702897392208126,0.0008820369166461639,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-09-08,1.6960643714245427,0.0008855904236267208,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-09-11,1.6677247964301793,0.0009006392232118689,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-09-12,1.6835290077973988,0.0008921844282048785,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-09-13,1.6839549828574283,0.0008919587402742446,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-09-14,1.7177002566741009,0.0008744356644018518,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-09-15,1.666679138365932,0.0009012042753836098,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-09-18,1.6386287209451262,0.0009166312941968432,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-09-19,1.6860953728317318,0.0008908264558400794,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-09-20,1.726331271347783,0.000870063811110478,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-09-21,1.821193734660765,0.0008247438680475314,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-09-22,1.886789150375655,0.000796071126913678,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-09-25,2.0000972111837445,0.0007509726811223786,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-09-26,1.9000164880020967,0.0007905291215485449,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-09-27,1.8539915243325915,0.0008101538467004332,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-09-28,1.798925752955441,0.0008349529505152699,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-09-29,1.772686814398266,0.0008473117490287788,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-10-02,1.8199153589809927,0.0008253231985629591,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-10-03,1.862965201523256,0.000806251433982729,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-10-04,1.827190842566523,0.0008220369379031432,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-10-05,1.837055193342146,0.0008176228839675926,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-10-06,1.822210943461972,0.0008242834730947244,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-10-09,1.757338620928898,0.0008547119759959003,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-10-10,1.7996872658764638,0.0008345996516547848,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-10-11,1.7512426569026671,0.0008576871738863371,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-10-12,1.7222339443077406,0.0008721337598486318,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-10-13,1.6796572619021461,0.000894240985501454,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-10-16,1.6395771987199486,0.0009161010328520702,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-10-17,1.6995375645753357,0.0008837806215618181,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-10-18,1.6968648745637098,0.0008851726426208457,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-10-19,1.7130940460931932,0.0008767868691234354,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-10-20,1.6528668740050247,0.0009087352337992845,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-10-23,1.735886108646317,0.0008652747191803708,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-10-24,1.8159667039106964,0.0008271177890836007,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-10-25,1.6815981871650165,0.0008932088394554475,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-10-26,1.7751247069609482,0.000846148081482983,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-10-27,1.8349428637579972,0.0008185641061934142,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-10-30,1.8846238265750994,0.0007969857666066155,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-10-31,1.8324126680029513,0.000819694379664499,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-11-01,1.7678242965446838,0.0008453977158803059,10,O2,LGBM_REGRESSION,DELAY,10,50,2,1000000,0.1
2023-02-03,1.038164651013264,0.004864353640890321,10,O2,LGBM_REGRESSION,CAPACITY,10,50,0,1000000,0.05
2023-02-06,1.019546035603172,0.0049531848721400575,10,O2,LGBM_REGRESSION,CAPACITY,10,50,0,1000000,0.05
2023-02-07,0.9288698426431811,0.005436714347006658,10,O2,LGBM_REGRESSION,CAPACITY,10,50,0,1000000,0.05
2023-02-08,0.8595034807287797,0.005875485222838267,10,O2,LGBM_REGRESSION,CAPACITY,10,50,0,1000000,0.05
2023-02-15,1.0086114993885995,0.005006883228142065,10,O2,LGBM_REGRESSION,CAPACITY,10,50,0,1000000,0.05
2023-02-16,1.0083033538203263,0.005008413371696352,10,O2,LGBM_REGRESSION,CAPACITY,10,50,0,1000000,0.05
2023-02-17,1.0198132068478192,0.004951887233946737,10,O2,LGBM_REGRESSION,CAPACITY,10,50,0,1000000,0.05
2023-02-20,1.0680184339647785,0.004728382806327611,10,O2,LGBM_REGRESSION,CAPACITY,10,50,0,1000000,0.05
2023-02-21,1.0834605780308246,0.004660990997178973,10,O2,LGBM_REGRESSION,CAPACITY,10,50,0,1000000,0.05
2023-02-22,1.0585716029899828,0.004770579510857885,10,O2,LGBM_REGRESSION,CAPACITY,10,50,0,1000000,0.05
2023-02-23,1.073346563664786,0.004704910949504984,10,O2,LGBM_REGRESSION,CAPACITY,10,50,0,1000000,0.05
2023-02-24,1.0831781804605665,0.004662206173551931,10,O2,LGBM_REGRESSION,CAPACITY,10,50,0,1000000,0.05
2023-02-27,1.0789642056746884,0.004680414765791214,10,O2,LGBM_REGRESSION,CAPACITY,10,50,0,1000000,0.05
2023-02-28,1.086804264230036,0.004646650888490721,10,O2,LGBM_REGRESSION,CAPACITY,10,50,0,1000000,0.05
2023-03-01,1.100472209469702,0.004588939144981686,10,O2,LGBM_REGRESSION,CAPACITY,10,50,0,1000000,0.05
2023-03-02,1.1129799260680673,0.004537368448180937,10,O2,LGBM_REGRESSION,CAPACITY,10,50,0,1000000,0.05
2023-03-03,1.0990530665287308,0.0045948645736916165,10,O2,LGBM_REGRESSION,CAPACITY,10,50,0,1000000,0.05
2023-03-06,1.1333140321197508,0.00445595824006033,10,O2,LGBM_REGRESSION,CAPACITY,10,50,0,1000000,0.05
2023-03-07,1.1472404099676379,0.004401867260012619,10,O2,LGBM_REGRESSION,CAPACITY,10,50,0,1000000,0.05
2023-03-08,1.1441989414626437,0.004413568145365108,10,O2,LGBM_REGRESSION,CAPACITY,10,50,0,1000000,0.05
2023-03-09,1.152099655725859,0.004383301370590499,10,O2,LGBM_REGRESSION,CAPACITY,10,50,0,1000000,0.05
2023-03-10,1.1454101291692804,0.004408901118818078,10,O2,LGBM_REGRESSION,CAPACITY,10,50,0,1000000,0.05
2023-03-13,1.125788901211819,0.004485743281501613,10,O2,LGBM_REGRESSION,CAPACITY,10,50,0,1000000,0.05
2023-03-14,1.0971727226147374,0.0046027392915538815,10,O2,LGBM_REGRESSION,CAPACITY,10,50,0,1000000,0.05
2023-03-15,1.0648809853486887,0.004742313995161073,10,O2,LGBM_REGRESSION,CAPACITY,10,50,0,1000000,0.05
2023-03-16,1.0797536927100426,0.004676992571634694,10,O2,LGBM_REGRESSION,CAPACITY,10,50,0,1000000,0.05
2023-03-17,1.0666463452725514,0.004734465197749883,10,O2,LGBM_REGRESSION,CAPACITY,10,50,0,1000000,0.05
2023-03-20,1.0326700475070176,0.004890235765229437,10,O2,LGBM_REGRESSION,CAPACITY,10,50,0,1000000,0.05
2023-03-21,1.0210436543193566,0.00494591977398499,10,O2,LGBM_REGRESSION,CAPACITY,10,50,0,1000000,0.05
2023-03-22,1.0451826579665189,0.004831691342664595,10,O2,LGBM_REGRESSION,CAPACITY,10,50,0,1000000,0.05
2023-03-23,1.0537598369829322,0.004792363328686815,10,O2,LGBM_REGRESSION,CAPACITY,10,50,0,1000000,0.05
2023-03-24,1.035081463205719,0.004878843047154762,10,O2,LGBM_REGRESSION,CAPACITY,10,50,0,1000000,0.05
2023-03-27,1.0267461199421979,0.004918450532137679,10,O2,LGBM_REGRESSION,CAPACITY,10,50,0,1000000,0.05
2023-03-28,0.9845686635232787,0.005129149633839225,10,O2,LGBM_REGRESSION,CAPACITY,10,50,0,1000000,0.05
2023-03-29,0.9892922902714649,0.005104659209073856,10,O2,LGBM_REGRESSION,CAPACITY,10,50,0,1000000,0.05
2023-03-30,0.9869724806451582,0.005116657352694319,10,O2,LGBM_REGRESSION,CAPACITY,10,50,0,1000000,0.05
2023-03-31,0.9751823819621345,0.005178518493985761,10,O2,LGBM_REGRESSION,CAPACITY,10,50,0,1000000,0.05
2023-04-03,0.9755178938310745,0.005176737435504676,10,O2,LGBM_REGRESSION,CAPACITY,10,50,0,1000000,0.05
2023-04-04,0.9997743878499306,0.00505113959846511,10,O2,LGBM_REGRESSION,CAPACITY,10,50,0,1000000,0.05
